gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000102819	0	0	0	0	0	0
ENSMUSG00000102820	0	0	0	0	0	0
ENSMUSG00000102821	0	0	0	0	0	0
ENSMUSG00000102822	0	0	0	0	0	0
ENSMUSG00000102824	326	392	524	1370	618	304
ENSMUSG00000102825	0	0	0	0	0	0
ENSMUSG00000102826	0	0	0	0	0	0
ENSMUSG00000102827	40	47	45	47	39	48
ENSMUSG00000102828	0	0	0	0	0	0
ENSMUSG00000102830	0	0	0	0	0	0
ENSMUSG00000102831	0	0	0	0	0	0
ENSMUSG00000102832	0	0	0	0	0	0
ENSMUSG00000102833	3	2	0	4	4	1
ENSMUSG00000102834	1	0	0	0	0	0
ENSMUSG00000102835	0	0	0	0	0	0
ENSMUSG00000102836	0	0	0	0	0	0
ENSMUSG00000102837	2	0	3	0	0	1
ENSMUSG00000102838	0	0	0	0	0	0
ENSMUSG00000102839	0	0	0	0	0	0
ENSMUSG00000102840	17	15	9	33	23	13
ENSMUSG00000102841	1	0	0	0	2	0
ENSMUSG00000102842	0	0	0	0	0	0
ENSMUSG00000102844	0	0	0	1	0	0
ENSMUSG00000102845	0	0	0	0	0	0
ENSMUSG00000102846	0	0	0	0	0	0
ENSMUSG00000102847	0	0	0	0	0	0
ENSMUSG00000102848	0	0	0	0	0	0
ENSMUSG00000102849	0	0	0	0	0	0
ENSMUSG00000102850	3	1	1	0	4	0
ENSMUSG00000102851	0	0	0	0	0	0
ENSMUSG00000102852	0	1	0	3	2	2
ENSMUSG00000102853	0	0	0	0	0	0
ENSMUSG00000102854	0	1	1	1	0	0
ENSMUSG00000102855	0	0	0	0	0	0
ENSMUSG00000102856	1	0	1	1	0	1
ENSMUSG00000102857	0	0	0	0	0	0
ENSMUSG00000102858	0	0	0	0	0	0
ENSMUSG00000102859	0	0	0	0	0	0
ENSMUSG00000102860	0	0	0	0	0	0
ENSMUSG00000102861	21	5	19	33	25	7
ENSMUSG00000102862	0	0	2	0	0	0
ENSMUSG00000102863	3	0	1	0	2	0
ENSMUSG00000102864	0	0	0	0	0	0
ENSMUSG00000102865	0	0	0	0	0	0
ENSMUSG00000102866	0	0	0	0	0	0
ENSMUSG00000102867	0	0	0	0	0	0
ENSMUSG00000102868	0	0	0	0	1	0
ENSMUSG00000102869	562	278	563	821	796	334
ENSMUSG00000102870	0	0	0	0	0	0
ENSMUSG00000102871	0	0	0	0	0	0
ENSMUSG00000102872	0	0	0	0	0	0
ENSMUSG00000102874	1	1	1	3	0	0
ENSMUSG00000102875	4	0	1	2	1	2
ENSMUSG00000102876	0	0	0	0	0	0
ENSMUSG00000102877	0	0	0	0	0	0
ENSMUSG00000102878	0	0	0	0	0	0
ENSMUSG00000102879	0	0	1	0	0	0
ENSMUSG00000102880	0	0	0	0	0	0
ENSMUSG00000102881	1	1	4	3	0	1
ENSMUSG00000102882	0	0	0	0	0	0
ENSMUSG00000102883	0	0	0	0	0	0
ENSMUSG00000102884	0	0	0	0	0	0
ENSMUSG00000102885	0	0	0	0	0	0
ENSMUSG00000102886	0	0	0	0	0	0
ENSMUSG00000102887	1	0	0	0	0	0
ENSMUSG00000102888	0	0	0	0	0	0
ENSMUSG00000102889	0	0	0	0	0	0
ENSMUSG00000102890	0	0	0	0	0	0
ENSMUSG00000102891	0	0	0	0	0	0
ENSMUSG00000102892	0	0	0	0	0	0
ENSMUSG00000102893	0	0	0	0	0	0
ENSMUSG00000102894	1	1	0	0	1	1
ENSMUSG00000102895	0	0	0	0	0	0
ENSMUSG00000102896	0	0	0	0	0	0
ENSMUSG00000102897	0	0	0	0	0	0
ENSMUSG00000102899	1	0	3	8	2	0
ENSMUSG00000102900	0	0	0	2	0	0
ENSMUSG00000102901	0	0	0	0	0	0
ENSMUSG00000102902	0	0	0	0	0	0
ENSMUSG00000102903	0	0	0	0	0	0
ENSMUSG00000102904	0	0	0	1	0	0
ENSMUSG00000102905	0	0	0	0	0	0
ENSMUSG00000102906	0	0	0	0	0	0
ENSMUSG00000102907	0	0	0	0	0	0
ENSMUSG00000102908	1	4	4	6	6	2
ENSMUSG00000102909	0	0	0	3	0	0
ENSMUSG00000102910	0	0	0	0	0	0
ENSMUSG00000102911	0	0	0	0	0	0
ENSMUSG00000102912	1	0	1	0	0	1
ENSMUSG00000102913	0	0	0	0	0	0
ENSMUSG00000102914	1	2	4	7	2	7
ENSMUSG00000102915	16	12	37	15	36	29
ENSMUSG00000102916	0	0	0	0	0	0
ENSMUSG00000102917	0	0	0	0	0	0
ENSMUSG00000102918	7	4	31	32	25	3
ENSMUSG00000102919	0	0	2	2	3	1
ENSMUSG00000102920	0	0	0	0	0	0
ENSMUSG00000102921	0	0	0	0	0	0
ENSMUSG00000102922	0	0	0	0	0	0
ENSMUSG00000102923	0	1	2	2	1	0
ENSMUSG00000102925	0	0	1	0	0	0
ENSMUSG00000102926	0	0	0	0	0	0
ENSMUSG00000102927	6	0	5	5	5	2
ENSMUSG00000102928	0	0	0	0	0	0
ENSMUSG00000102929	10	0	1	15	14	1
ENSMUSG00000102930	0	2	0	0	2	0
ENSMUSG00000102931	1	0	0	0	0	0
ENSMUSG00000102932	0	0	0	0	0	0
ENSMUSG00000102933	0	0	0	0	0	0
ENSMUSG00000102934	0	0	0	0	0	0
ENSMUSG00000102935	1	0	1	0	0	1
ENSMUSG00000102936	1	0	0	0	2	0
ENSMUSG00000102937	0	0	0	0	0	0
ENSMUSG00000102939	2	0	1	1	2	0
ENSMUSG00000102940	0	0	0	0	0	0
ENSMUSG00000102941	1	0	0	0	0	1
ENSMUSG00000102942	0	0	0	0	0	0
ENSMUSG00000102943	0	0	0	0	0	0
ENSMUSG00000102945	0	0	0	0	0	0
ENSMUSG00000102946	0	0	0	0	0	0
ENSMUSG00000102948	0	0	0	2	0	0
ENSMUSG00000102949	0	0	0	0	0	0
ENSMUSG00000102950	0	0	0	0	0	0
ENSMUSG00000102951	0	0	0	0	0	0
ENSMUSG00000102952	0	0	0	0	0	0
ENSMUSG00000102953	1	1	3	3	8	1
ENSMUSG00000102955	0	0	0	0	1	0
ENSMUSG00000102956	0	2	1	0	0	0
ENSMUSG00000102957	0	0	0	0	0	0
ENSMUSG00000102958	0	0	0	0	0	0
ENSMUSG00000102959	0	0	0	0	2	2
ENSMUSG00000102960	4	1	1	7	7	1
ENSMUSG00000102961	0	0	0	0	0	0
ENSMUSG00000102962	0	0	0	0	0	0
ENSMUSG00000102963	0	0	0	0	0	0
ENSMUSG00000102964	4	0	5	7	6	2
ENSMUSG00000102965	0	0	0	0	0	0
ENSMUSG00000102966	0	0	0	0	0	0
ENSMUSG00000102967	0	0	0	0	0	0
ENSMUSG00000102968	0	0	0	0	0	0
ENSMUSG00000102969	0	0	0	0	0	0
ENSMUSG00000102970	8	6	6	12	6	3
ENSMUSG00000102971	0	0	0	0	0	0
ENSMUSG00000102972	0	0	0	0	0	0
ENSMUSG00000102973	0	0	3	1	0	0
ENSMUSG00000102975	0	0	0	0	0	0
ENSMUSG00000102976	29	0	23	66	48	5
ENSMUSG00000102977	0	0	0	0	0	0
ENSMUSG00000102979	0	0	0	0	0	0
ENSMUSG00000102980	0	0	0	0	0	0
ENSMUSG00000102981	0	0	0	0	0	0
ENSMUSG00000102982	0	1	2	2	5	0
ENSMUSG00000102983	0	0	1	0	0	0
ENSMUSG00000102984	0	0	0	0	0	0
ENSMUSG00000102985	0	0	1	0	0	0
ENSMUSG00000102986	0	0	0	0	0	0
ENSMUSG00000102987	0	0	0	0	0	0
ENSMUSG00000102988	0	0	0	0	0	0
ENSMUSG00000102989	0	0	0	0	1	0
ENSMUSG00000102990	0	1	0	0	0	0
ENSMUSG00000102991	0	0	0	0	0	0
ENSMUSG00000102992	1	0	0	0	0	0
ENSMUSG00000102993	0	0	0	0	0	0
ENSMUSG00000102994	0	0	0	0	0	0
ENSMUSG00000102995	0	0	0	0	0	0
ENSMUSG00000102997	0	0	0	0	0	0
ENSMUSG00000102998	0	0	0	0	0	0
ENSMUSG00000102999	0	0	0	3	2	1
ENSMUSG00000103000	0	0	0	1	0	0
ENSMUSG00000103001	0	0	0	0	0	0
ENSMUSG00000103002	0	0	0	1	0	0
ENSMUSG00000103003	0	0	0	0	0	0
ENSMUSG00000103004	0	0	0	0	0	0
ENSMUSG00000103005	0	0	0	0	0	0
ENSMUSG00000103006	7	1	5	15	7	0
ENSMUSG00000103007	0	0	0	0	0	0
ENSMUSG00000103008	0	0	0	0	0	0
ENSMUSG00000103009	44	43	40	237	79	54
ENSMUSG00000103010	0	0	0	0	0	0
ENSMUSG00000103011	0	0	0	1	0	0
ENSMUSG00000103012	0	0	0	0	0	0
ENSMUSG00000103013	3	2	3	3	4	2
ENSMUSG00000103015	1	0	0	0	0	0
ENSMUSG00000103016	0	0	0	0	0	0
ENSMUSG00000103017	0	0	0	0	0	0
ENSMUSG00000103018	0	0	0	0	0	0
ENSMUSG00000103020	0	0	0	0	0	0
ENSMUSG00000103021	0	0	0	0	0	0
ENSMUSG00000103023	0	0	0	0	0	0
ENSMUSG00000103024	0	0	0	2	1	0
ENSMUSG00000103025	0	0	0	0	0	0
ENSMUSG00000103026	0	0	0	0	0	0
ENSMUSG00000103027	0	0	0	0	0	0
ENSMUSG00000103028	0	0	0	0	0	0
ENSMUSG00000103029	0	0	0	0	0	0
ENSMUSG00000103030	2	0	1	3	1	0
ENSMUSG00000103031	0	0	0	0	0	0
ENSMUSG00000103032	0	0	0	1	1	0
ENSMUSG00000103033	0	0	0	0	0	0
ENSMUSG00000103034	7	7	7	20	7	6
ENSMUSG00000103035	0	0	0	0	0	0
ENSMUSG00000103037	0	0	2	1	0	0
ENSMUSG00000103038	0	0	0	1	1	0
ENSMUSG00000103039	22	10	19	50	29	12
ENSMUSG00000103041	22	16	33	52	32	16
ENSMUSG00000103042	0	0	0	0	0	0
ENSMUSG00000103043	0	0	0	0	0	0
ENSMUSG00000103044	0	0	0	0	0	0
ENSMUSG00000103045	0	0	0	0	0	0
ENSMUSG00000103046	13	0	4	7	13	1
ENSMUSG00000103047	0	0	0	0	0	0
ENSMUSG00000103049	0	0	0	0	0	0
ENSMUSG00000103050	0	0	0	0	0	0
ENSMUSG00000103051	0	0	0	0	0	0
ENSMUSG00000103052	0	0	0	0	0	0
ENSMUSG00000103053	0	0	0	0	0	0
ENSMUSG00000103054	0	0	0	0	0	0
ENSMUSG00000103055	0	0	0	0	0	0
ENSMUSG00000103056	0	0	0	0	0	0
ENSMUSG00000103058	0	0	0	0	0	0
ENSMUSG00000103059	0	0	0	1	1	0
ENSMUSG00000103060	0	0	0	0	0	0
ENSMUSG00000103061	0	0	0	0	0	0
ENSMUSG00000103062	1	0	1	1	0	0
ENSMUSG00000103063	0	0	0	0	0	0
ENSMUSG00000103064	0	0	0	0	0	0
ENSMUSG00000103065	0	0	0	0	0	0
ENSMUSG00000103066	0	0	0	0	0	0
ENSMUSG00000103067	0	0	0	0	0	0
ENSMUSG00000103069	0	0	0	0	0	0
ENSMUSG00000103070	0	0	0	0	0	0
ENSMUSG00000103071	0	0	0	0	0	0
ENSMUSG00000103072	0	0	0	2	1	0
ENSMUSG00000103073	0	0	0	1	0	0
ENSMUSG00000103074	0	0	0	0	0	0
ENSMUSG00000103075	0	0	0	0	0	0
ENSMUSG00000103076	2	0	4	7	1	2
ENSMUSG00000103077	0	0	0	0	0	0
ENSMUSG00000103078	0	0	0	0	0	0
ENSMUSG00000103079	0	0	0	0	0	0
ENSMUSG00000103080	0	0	0	0	0	0
ENSMUSG00000103081	0	0	1	1	0	0
ENSMUSG00000103082	0	0	1	1	0	0
ENSMUSG00000103083	2	0	0	2	0	0
ENSMUSG00000103084	0	0	0	0	0	0
ENSMUSG00000103085	4	1	4	0	0	1
ENSMUSG00000103086	0	0	0	0	0	0
ENSMUSG00000103087	2	0	0	6	0	2
ENSMUSG00000103088	1	0	2	1	2	0
ENSMUSG00000103089	0	0	0	0	0	0
ENSMUSG00000103090	0	0	0	0	0	0
ENSMUSG00000103091	0	0	0	0	0	0
ENSMUSG00000103092	0	0	0	0	0	0
ENSMUSG00000103094	0	0	1	1	0	0
ENSMUSG00000103095	0	0	0	0	0	0
ENSMUSG00000103096	0	0	0	0	0	0
ENSMUSG00000103097	0	0	0	0	0	0
ENSMUSG00000103098	3	3	2	6	2	1
ENSMUSG00000103099	0	0	0	0	0	0
ENSMUSG00000103100	0	0	0	0	0	0
ENSMUSG00000103101	1	0	0	0	1	0
ENSMUSG00000103102	0	0	0	0	0	0
ENSMUSG00000103103	10	2	8	11	4	5
ENSMUSG00000103105	0	0	0	0	0	0
ENSMUSG00000103106	0	0	0	0	0	0
ENSMUSG00000103107	0	0	0	0	0	0
ENSMUSG00000103108	0	0	0	0	0	0
ENSMUSG00000103110	0	0	0	0	0	0
ENSMUSG00000103111	0	0	0	0	0	0
ENSMUSG00000103112	0	0	0	0	0	0
ENSMUSG00000103113	0	0	0	0	0	0
ENSMUSG00000103114	0	0	0	1	2	0
ENSMUSG00000103115	10	0	5	9	10	0
ENSMUSG00000103116	0	0	0	0	0	0
ENSMUSG00000103118	0	0	0	0	0	0
ENSMUSG00000103119	0	0	0	0	0	0
ENSMUSG00000103120	0	0	0	0	0	0
ENSMUSG00000103121	0	0	0	0	0	0
ENSMUSG00000103122	0	0	0	0	1	1
ENSMUSG00000103123	0	0	0	1	0	0
ENSMUSG00000103124	0	0	0	0	0	0
ENSMUSG00000103125	0	0	0	0	0	0
ENSMUSG00000103127	0	0	0	0	0	0
ENSMUSG00000103129	0	0	0	0	0	0
ENSMUSG00000103130	0	0	0	0	1	0
ENSMUSG00000103131	0	0	0	0	0	0
ENSMUSG00000103132	2	0	1	3	6	0
ENSMUSG00000103133	3	4	3	22	6	4
ENSMUSG00000103135	1	0	2	1	1	1
ENSMUSG00000103136	0	0	0	0	0	0
ENSMUSG00000103137	0	0	0	0	0	0
ENSMUSG00000103138	3	1	3	7	4	1
ENSMUSG00000103139	1	0	0	1	0	0
ENSMUSG00000103140	0	0	0	0	0	0
ENSMUSG00000103141	0	0	0	0	0	0
ENSMUSG00000103142	0	0	0	0	0	0
ENSMUSG00000103143	0	0	0	0	0	0
ENSMUSG00000103144	1	1	4	2	0	1
ENSMUSG00000103145	0	1	2	3	0	1
ENSMUSG00000103146	0	0	0	0	0	0
ENSMUSG00000103147	1	0	2	0	3	0
ENSMUSG00000103148	0	0	0	0	0	0
ENSMUSG00000103149	2	3	9	5	12	5
ENSMUSG00000103150	0	0	0	0	0	0
ENSMUSG00000103151	0	0	1	1	0	0
ENSMUSG00000103152	0	0	0	0	0	0
ENSMUSG00000103153	0	0	0	0	0	0
ENSMUSG00000103154	0	0	0	0	0	0
ENSMUSG00000103155	1	0	0	0	0	0
ENSMUSG00000103156	3	0	1	2	1	0
ENSMUSG00000103157	0	0	0	0	0	0
ENSMUSG00000103158	0	1	0	3	0	0
ENSMUSG00000103159	5	6	13	8	12	4
ENSMUSG00000103160	2	1	0	2	1	1
ENSMUSG00000103161	0	0	0	0	0	0
ENSMUSG00000103162	0	0	0	0	0	0
ENSMUSG00000103163	0	0	0	0	0	0
ENSMUSG00000103164	89	20	51	245	103	52
ENSMUSG00000103165	0	0	0	0	0	0
ENSMUSG00000103166	0	0	0	0	1	0
ENSMUSG00000103167	0	0	0	0	0	0
ENSMUSG00000103168	1	0	0	0	0	0
ENSMUSG00000103170	0	0	0	0	0	0
ENSMUSG00000103172	0	0	0	0	0	0
ENSMUSG00000103174	0	0	0	0	1	0
ENSMUSG00000103175	0	0	1	0	1	0
ENSMUSG00000103176	0	0	0	0	0	0
ENSMUSG00000103177	0	0	0	0	0	0
ENSMUSG00000103178	0	0	0	0	0	0
ENSMUSG00000103179	0	0	0	0	0	2
ENSMUSG00000103180	0	0	0	0	0	0
ENSMUSG00000103181	1	3	1	0	1	0
ENSMUSG00000103182	0	0	0	0	0	0
ENSMUSG00000103183	34	2	23	41	35	1
ENSMUSG00000103184	0	0	0	0	0	0
ENSMUSG00000103185	0	0	0	0	0	0
ENSMUSG00000103186	0	0	1	0	1	0
ENSMUSG00000103187	0	0	0	0	0	0
ENSMUSG00000103188	0	0	0	0	0	0
ENSMUSG00000103189	0	0	0	0	0	0
ENSMUSG00000103190	0	0	0	0	0	0
ENSMUSG00000103191	0	0	0	0	0	0
ENSMUSG00000103192	0	0	0	0	0	0
ENSMUSG00000103193	0	0	0	0	0	0
ENSMUSG00000103194	0	0	0	1	0	0
ENSMUSG00000103195	0	0	0	0	0	0
ENSMUSG00000103196	0	0	0	0	0	0
ENSMUSG00000103197	0	0	0	0	0	0
ENSMUSG00000103198	0	0	0	0	0	0
ENSMUSG00000103199	1	0	0	2	0	0
ENSMUSG00000103200	3	2	0	5	0	4
ENSMUSG00000103201	0	0	0	0	0	0
ENSMUSG00000103202	0	0	0	0	0	0
ENSMUSG00000103203	0	0	0	0	0	0
ENSMUSG00000103204	0	0	0	0	0	0
ENSMUSG00000103206	6	5	1	15	7	1
ENSMUSG00000103207	4	0	2	5	1	1
ENSMUSG00000103208	0	0	0	0	0	0
ENSMUSG00000103209	0	0	0	0	0	0
ENSMUSG00000103210	0	0	0	0	0	0
ENSMUSG00000103211	0	0	0	0	0	0
ENSMUSG00000103213	0	0	0	0	0	0
ENSMUSG00000103214	0	0	0	0	0	0
ENSMUSG00000103215	5	1	2	8	1	0
ENSMUSG00000103216	0	1	2	0	0	0
ENSMUSG00000103217	0	0	0	0	0	0
ENSMUSG00000103218	0	0	0	0	0	0
ENSMUSG00000103219	0	0	0	0	0	0
ENSMUSG00000103220	0	0	0	0	0	0
ENSMUSG00000103221	0	0	0	0	0	0
ENSMUSG00000103222	0	0	0	0	0	0
ENSMUSG00000103223	0	0	0	0	0	0
ENSMUSG00000103224	0	1	0	2	0	0
ENSMUSG00000103225	0	0	0	0	0	0
ENSMUSG00000103226	0	0	0	0	0	0
ENSMUSG00000103227	2	1	0	4	2	1
ENSMUSG00000103228	0	0	0	0	0	0
ENSMUSG00000103230	1	0	2	0	0	0
ENSMUSG00000103231	0	0	0	0	0	0
ENSMUSG00000103232	0	1	0	0	2	0
ENSMUSG00000103233	1	0	1	0	3	0
ENSMUSG00000103234	0	0	0	0	0	0
ENSMUSG00000103236	0	0	0	0	0	0
ENSMUSG00000103237	0	0	0	0	0	0
ENSMUSG00000103238	1	1	2	2	2	1
ENSMUSG00000103239	0	0	0	0	0	0
ENSMUSG00000103240	0	0	0	0	0	0
ENSMUSG00000103241	0	0	0	0	0	0
ENSMUSG00000103242	1	0	0	1	1	0
ENSMUSG00000103243	0	0	0	0	0	0
ENSMUSG00000103244	0	0	0	0	0	0
ENSMUSG00000103245	0	0	0	0	0	0
ENSMUSG00000103246	0	0	0	0	0	0
ENSMUSG00000103247	0	0	2	0	0	0
ENSMUSG00000103248	0	0	0	0	0	0
ENSMUSG00000103249	0	0	0	0	0	0
ENSMUSG00000103250	0	0	0	0	0	0
ENSMUSG00000103251	0	0	0	2	0	0
ENSMUSG00000103252	1	0	0	0	0	0
ENSMUSG00000103253	0	0	0	0	0	0
ENSMUSG00000103254	0	0	0	0	0	0
ENSMUSG00000103255	0	0	0	0	0	0
ENSMUSG00000103256	0	0	0	0	0	0
ENSMUSG00000103257	0	0	0	0	0	0
ENSMUSG00000103258	0	0	0	0	0	0
ENSMUSG00000103259	0	0	0	0	0	0
ENSMUSG00000103260	5	5	1	6	2	10
ENSMUSG00000103261	0	0	2	0	1	0
ENSMUSG00000103262	0	0	0	0	0	0
ENSMUSG00000103263	0	0	0	0	0	0
ENSMUSG00000103264	0	0	0	0	0	0
ENSMUSG00000103265	0	0	0	0	0	0
ENSMUSG00000103266	0	0	0	0	0	0
ENSMUSG00000103267	0	0	0	0	0	0
ENSMUSG00000103269	0	0	0	0	0	0
ENSMUSG00000103270	1	1	0	3	0	3
ENSMUSG00000103271	0	0	0	0	0	0
ENSMUSG00000103272	0	0	1	0	1	0
ENSMUSG00000103273	0	0	0	0	0	0
ENSMUSG00000103274	0	0	0	0	0	0
ENSMUSG00000103275	0	0	0	0	0	0
ENSMUSG00000103276	0	0	0	0	0	0
ENSMUSG00000103277	0	0	0	0	0	0
ENSMUSG00000103279	0	0	0	0	0	0
ENSMUSG00000103280	2	1	0	1	2	0
ENSMUSG00000103281	0	0	0	0	0	0
ENSMUSG00000103282	0	0	0	0	0	0
ENSMUSG00000103284	3	0	3	4	5	1
ENSMUSG00000103285	4	0	2	6	6	1
ENSMUSG00000103286	0	0	0	0	0	0
ENSMUSG00000103287	0	0	0	0	0	0
ENSMUSG00000103288	0	0	0	0	0	0
ENSMUSG00000103289	0	0	0	0	0	0
ENSMUSG00000103290	0	0	0	0	0	0
ENSMUSG00000103291	0	2	0	1	2	1
ENSMUSG00000103292	0	0	0	1	0	0
ENSMUSG00000103293	6	1	2	3	1	3
ENSMUSG00000103294	0	0	0	0	0	0
ENSMUSG00000103295	0	0	0	0	0	0
ENSMUSG00000103296	0	0	0	0	0	0
ENSMUSG00000103297	0	0	0	0	0	0
ENSMUSG00000103298	0	0	0	0	0	0
ENSMUSG00000103299	0	0	0	0	0	0
ENSMUSG00000103300	0	0	0	0	0	0
ENSMUSG00000103301	0	0	0	0	0	0
ENSMUSG00000103302	0	0	0	0	0	0
ENSMUSG00000103303	0	0	0	0	0	1
ENSMUSG00000103304	0	0	0	0	0	0
ENSMUSG00000103305	0	0	0	0	0	0
ENSMUSG00000103306	0	0	0	0	0	0
ENSMUSG00000103307	0	0	0	0	0	0
ENSMUSG00000103308	1	1	1	1	2	1
ENSMUSG00000103309	2	0	0	1	3	1
ENSMUSG00000103310	0	0	0	0	0	0
ENSMUSG00000103311	0	0	0	0	0	0
ENSMUSG00000103312	0	0	0	0	0	0
ENSMUSG00000103313	4	4	8	35	13	3
ENSMUSG00000103314	3	3	7	9	1	2
ENSMUSG00000103315	0	0	0	0	0	0
ENSMUSG00000103317	0	0	0	0	0	0
ENSMUSG00000103318	0	0	0	0	0	0
ENSMUSG00000103320	0	0	0	0	0	0
ENSMUSG00000103321	0	0	0	0	0	0
ENSMUSG00000103322	0	0	0	0	0	0
ENSMUSG00000103323	0	0	0	0	0	0
ENSMUSG00000103324	0	0	0	1	1	0
ENSMUSG00000103325	0	0	0	0	0	0
ENSMUSG00000103327	0	0	0	0	0	0
ENSMUSG00000103328	0	0	0	0	0	0
ENSMUSG00000103329	0	0	0	0	0	0
ENSMUSG00000103330	0	0	0	0	0	0
ENSMUSG00000103331	0	0	0	0	0	0
ENSMUSG00000103332	4	0	3	2	1	1
ENSMUSG00000103333	0	0	0	0	0	0
ENSMUSG00000103334	0	0	0	0	0	0
ENSMUSG00000103336	0	0	0	0	0	0
ENSMUSG00000103338	0	0	0	0	0	0
ENSMUSG00000103339	0	0	0	0	0	0
ENSMUSG00000103340	0	0	0	0	0	0
ENSMUSG00000103341	0	0	0	0	0	0
ENSMUSG00000103343	0	0	0	1	0	1
ENSMUSG00000103345	0	0	0	0	0	0
ENSMUSG00000103346	0	0	0	0	1	0
ENSMUSG00000103347	0	0	0	0	0	0
ENSMUSG00000103348	0	0	0	0	0	0
ENSMUSG00000103349	0	0	0	0	0	0
ENSMUSG00000103350	0	0	0	0	0	0
ENSMUSG00000103351	0	0	0	0	0	0
ENSMUSG00000103352	0	0	0	0	0	0
ENSMUSG00000103353	0	0	0	0	0	0
ENSMUSG00000103354	0	0	0	0	0	0
ENSMUSG00000103355	0	0	0	0	0	1
ENSMUSG00000103356	0	0	0	0	0	0
ENSMUSG00000103357	0	0	0	0	0	0
ENSMUSG00000103358	0	0	0	0	0	0
ENSMUSG00000103360	1	0	0	0	0	0
ENSMUSG00000103361	0	0	0	0	0	0
ENSMUSG00000103362	0	0	0	0	0	0
ENSMUSG00000103364	3	2	0	8	3	0
ENSMUSG00000103365	0	0	0	0	0	0
ENSMUSG00000103366	0	0	0	1	1	0
ENSMUSG00000103367	5	2	9	20	4	4
ENSMUSG00000103368	0	0	0	0	0	0
ENSMUSG00000103369	0	0	0	0	0	0
ENSMUSG00000103370	0	0	0	0	0	0
ENSMUSG00000103371	0	0	0	0	0	0
ENSMUSG00000103372	0	0	0	0	0	0
ENSMUSG00000103373	0	0	0	1	0	2
ENSMUSG00000103374	0	0	0	0	0	0
ENSMUSG00000103375	0	0	0	0	0	0
ENSMUSG00000103376	1	1	1	1	3	1
ENSMUSG00000103377	0	0	0	0	0	0
ENSMUSG00000103378	1	0	0	0	0	0
ENSMUSG00000103379	0	0	0	0	0	0
ENSMUSG00000103380	0	0	1	0	0	0
ENSMUSG00000103382	0	0	0	0	3	0
ENSMUSG00000103383	0	0	0	0	0	0
ENSMUSG00000103384	0	0	0	0	0	0
ENSMUSG00000103385	0	0	0	0	0	0
ENSMUSG00000103386	0	0	0	0	0	0
ENSMUSG00000103387	0	0	0	0	0	0
ENSMUSG00000103388	9	1	6	20	9	0
ENSMUSG00000103389	0	0	0	0	0	0
ENSMUSG00000103390	0	0	0	0	1	0
ENSMUSG00000103391	1	0	0	3	3	1
ENSMUSG00000103392	0	0	0	0	0	0
ENSMUSG00000103393	0	0	0	0	0	0
ENSMUSG00000103394	0	0	0	1	0	0
ENSMUSG00000103395	0	0	0	0	0	0
ENSMUSG00000103396	0	0	0	1	0	0
ENSMUSG00000103397	0	0	0	0	0	0
ENSMUSG00000103398	1	0	0	0	0	0
ENSMUSG00000103399	0	0	0	0	0	0
ENSMUSG00000103400	11	2	8	10	11	0
ENSMUSG00000103401	0	0	0	0	0	0
ENSMUSG00000103402	0	0	0	1	0	0
ENSMUSG00000103403	28	1	10	7	29	3
ENSMUSG00000103404	0	0	0	0	0	0
ENSMUSG00000103406	0	0	0	0	0	0
ENSMUSG00000103407	0	0	0	0	0	0
ENSMUSG00000103408	1	1	0	2	1	0
ENSMUSG00000103409	75	11	39	185	123	53
ENSMUSG00000103410	0	0	0	0	0	0
ENSMUSG00000103411	0	0	0	0	0	0
ENSMUSG00000103412	0	0	0	0	0	0
ENSMUSG00000103413	0	0	0	0	0	0
ENSMUSG00000103415	3	0	2	0	2	0
ENSMUSG00000103416	0	0	0	0	0	0
ENSMUSG00000103417	0	0	0	0	0	0
ENSMUSG00000103419	1	0	0	0	0	0
ENSMUSG00000103420	0	0	2	0	0	0
ENSMUSG00000103421	3	3	6	13	2	2
ENSMUSG00000103422	2	0	1	2	2	0
ENSMUSG00000103423	7	34	5	25	6	3
ENSMUSG00000103424	0	0	0	0	0	0
ENSMUSG00000103425	0	0	0	0	0	0
ENSMUSG00000103426	0	0	0	0	0	0
ENSMUSG00000103427	0	0	0	1	0	0
ENSMUSG00000103428	0	0	0	0	0	0
ENSMUSG00000103430	0	0	0	0	0	1
ENSMUSG00000103431	0	0	0	0	0	0
ENSMUSG00000103432	8	13	7	6	2	2
ENSMUSG00000103433	10	3	4	4	3	1
ENSMUSG00000103434	0	0	0	0	0	0
ENSMUSG00000103435	0	0	0	0	0	0
ENSMUSG00000103436	3	1	2	6	4	2
ENSMUSG00000103437	0	0	0	0	0	0
ENSMUSG00000103438	0	0	0	0	0	0
ENSMUSG00000103439	3	0	0	2	2	1
ENSMUSG00000103440	0	0	0	0	0	0
ENSMUSG00000103441	0	0	0	0	0	0
ENSMUSG00000103442	0	0	0	0	0	0
ENSMUSG00000103443	1	0	1	5	0	0
ENSMUSG00000103444	0	0	0	0	0	0
ENSMUSG00000103445	7	11	16	30	18	5
ENSMUSG00000103446	0	0	0	0	0	0
ENSMUSG00000103448	0	0	0	0	0	0
ENSMUSG00000103449	0	0	0	0	0	0
ENSMUSG00000103451	0	0	0	0	0	0
ENSMUSG00000103452	0	0	0	1	0	0
ENSMUSG00000103454	0	1	0	0	0	0
