gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000038560	0	0	0	0	0	0
ENSMUSG00000038567	0	0	0	0	0	0
ENSMUSG00000038572	0	0	0	0	0	0
ENSMUSG00000038583	0	0	0	0	0	0
ENSMUSG00000038607	4	4	3	9	7	1
ENSMUSG00000038623	70	7	50	136	117	23
ENSMUSG00000038651	0	0	0	0	0	0
ENSMUSG00000038676	0	0	0	0	0	0
ENSMUSG00000038677	13	2	21	51	38	1
ENSMUSG00000038691	0	0	0	1	0	0
ENSMUSG00000038704	17	15	18	48	21	26
ENSMUSG00000038709	0	0	0	1	0	0
ENSMUSG00000038729	0	0	0	0	0	0
ENSMUSG00000038750	0	0	0	0	0	0
ENSMUSG00000038751	0	0	0	1	0	0
ENSMUSG00000038756	0	0	0	0	0	0
ENSMUSG00000038760	0	0	0	0	0	0
ENSMUSG00000038763	29	0	21	9	44	4
ENSMUSG00000038777	37	8	23	97	57	2
ENSMUSG00000038791	0	0	0	0	0	0
ENSMUSG00000038801	0	0	0	0	0	0
ENSMUSG00000038805	0	0	0	0	0	0
ENSMUSG00000038840	0	0	0	0	0	0
ENSMUSG00000038872	38	9	40	106	45	6
ENSMUSG00000038880	50	29	62	521	82	54
ENSMUSG00000038883	0	0	0	0	0	0
ENSMUSG00000038891	0	0	0	0	0	0
ENSMUSG00000038916	0	0	0	0	0	0
ENSMUSG00000038925	0	0	0	0	0	0
ENSMUSG00000038968	0	0	0	0	0	0
ENSMUSG00000038980	0	0	0	0	0	0
ENSMUSG00000038994	0	0	0	0	0	0
ENSMUSG00000039013	33	5	12	62	51	5
ENSMUSG00000039059	0	1	0	0	0	0
ENSMUSG00000039079	0	0	0	0	1	0
ENSMUSG00000039092	0	0	0	0	0	0
ENSMUSG00000039095	0	0	0	0	0	0
ENSMUSG00000039098	0	0	0	0	0	0
ENSMUSG00000039103	38	6	49	18	81	3
ENSMUSG00000039106	0	0	0	0	0	0
ENSMUSG00000039138	0	0	0	0	0	0
ENSMUSG00000039146	29	0	0	0	0	0
ENSMUSG00000039166	79	425	81	1173	133	530
ENSMUSG00000039174	0	0	0	0	0	0
ENSMUSG00000039198	0	0	0	0	0	0
ENSMUSG00000039215	0	0	0	0	0	0
ENSMUSG00000039224	0	0	0	0	0	0
ENSMUSG00000039236	69	395	78	1047	78	389
ENSMUSG00000039253	203	1474	274	4922	311	1636
ENSMUSG00000039269	0	0	0	0	0	0
ENSMUSG00000039278	0	0	0	0	1	0
ENSMUSG00000039296	0	0	0	0	0	0
ENSMUSG00000039313	0	0	0	0	0	0
ENSMUSG00000039328	11	4	11	22	11	0
ENSMUSG00000039335	0	0	0	0	0	0
ENSMUSG00000039342	0	0	0	0	0	0
ENSMUSG00000039358	0	0	0	0	0	0
ENSMUSG00000039372	0	0	0	0	0	0
ENSMUSG00000039375	0	0	0	0	1	0
ENSMUSG00000039391	0	0	0	1	0	0
ENSMUSG00000039452	14	249	9	2251	41	466
ENSMUSG00000039488	0	0	0	0	0	0
ENSMUSG00000039508	0	0	0	0	0	0
ENSMUSG00000039518	0	0	0	0	0	0
ENSMUSG00000039539	0	0	0	0	0	0
ENSMUSG00000039540	0	0	0	0	0	0
ENSMUSG00000039542	82	24	67	186	145	11
ENSMUSG00000039546	9	8	26	16	28	7
ENSMUSG00000039552	0	0	0	1	0	0
ENSMUSG00000039555	0	0	0	1	0	0
ENSMUSG00000039608	0	0	0	0	0	0
ENSMUSG00000039628	0	1	0	0	0	0
ENSMUSG00000039639	0	0	0	0	0	0
ENSMUSG00000039661	0	0	0	0	0	0
ENSMUSG00000039682	490	415	715	1660	863	551
ENSMUSG00000039691	0	0	0	0	1	0
ENSMUSG00000039710	0	0	0	0	0	0
ENSMUSG00000039714	0	0	0	0	0	0
ENSMUSG00000039717	0	0	0	0	0	0
ENSMUSG00000039720	12	0	5	2	23	0
ENSMUSG00000039728	0	0	0	0	1	0
ENSMUSG00000039742	0	0	0	0	0	0
ENSMUSG00000039760	0	0	0	0	0	0
ENSMUSG00000039775	0	0	0	0	0	0
ENSMUSG00000039785	0	0	0	0	0	0
ENSMUSG00000039787	216	415	140	3569	303	687
ENSMUSG00000039798	5	56	4	138	4	58
ENSMUSG00000039830	0	0	0	0	0	0
ENSMUSG00000039834	148	26	89	797	449	95
ENSMUSG00000039835	16	1	28	22	30	2
ENSMUSG00000039838	1	0	0	0	0	0
ENSMUSG00000039840	454	196	426	864	816	290
ENSMUSG00000039851	0	0	0	0	1	0
ENSMUSG00000039913	1	0	0	0	0	0
ENSMUSG00000039954	4	46	4	228	11	83
ENSMUSG00000039962	0	0	0	0	0	0
ENSMUSG00000040013	0	0	0	1	0	0
ENSMUSG00000040016	179	13	197	63	145	12
ENSMUSG00000040037	0	0	1	2	0	0
ENSMUSG00000040055	0	0	0	0	0	0
ENSMUSG00000040065	0	0	0	0	0	0
ENSMUSG00000040086	0	0	0	0	0	0
ENSMUSG00000040113	0	0	0	0	0	0
ENSMUSG00000040125	0	0	0	0	0	0
ENSMUSG00000040127	0	0	0	0	0	0
ENSMUSG00000040132	0	0	0	0	0	0
ENSMUSG00000040138	0	0	0	0	0	0
ENSMUSG00000040148	0	0	0	0	0	0
ENSMUSG00000040152	6351	503	6470	3394	8824	531
ENSMUSG00000040154	0	0	0	0	0	0
ENSMUSG00000040163	0	0	0	0	0	0
ENSMUSG00000040164	0	0	1	0	0	0
ENSMUSG00000040189	41	17	43	64	77	14
ENSMUSG00000040197	0	0	0	0	0	1
ENSMUSG00000040205	0	0	1	0	0	0
ENSMUSG00000040217	0	0	0	0	0	0
ENSMUSG00000040260	45	9	68	93	78	9
ENSMUSG00000040280	17	10	47	6	25	1
ENSMUSG00000040284	0	0	0	0	0	0
ENSMUSG00000040298	0	0	0	0	1	0
ENSMUSG00000040372	0	0	0	1	0	0
ENSMUSG00000040387	4	2	4	15	9	4
ENSMUSG00000040447	845	81	797	624	1151	111
ENSMUSG00000040452	0	0	0	0	1	0
ENSMUSG00000040456	1	0	0	0	0	0
ENSMUSG00000040478	0	0	0	0	0	0
ENSMUSG00000040514	0	0	0	0	0	0
ENSMUSG00000040540	32	3	30	69	35	6
ENSMUSG00000040541	0	0	0	0	0	0
ENSMUSG00000040548	360	251	413	1364	536	264
ENSMUSG00000040550	402	219	486	783	585	326
ENSMUSG00000040565	1035	439	985	2585	1891	809
ENSMUSG00000040601	0	0	0	0	0	0
ENSMUSG00000040610	0	0	0	0	0	0
ENSMUSG00000040614	0	0	0	0	0	0
ENSMUSG00000040627	0	0	0	1	0	0
ENSMUSG00000040629	0	0	0	0	0	0
ENSMUSG00000040650	0	0	0	0	0	0
ENSMUSG00000040657	110	5	86	74	178	19
ENSMUSG00000040690	56	20	46	106	100	6
ENSMUSG00000040694	6	0	6	22	8	4
ENSMUSG00000040705	0	0	0	0	0	0
ENSMUSG00000040714	36	0	31	3	65	1
ENSMUSG00000040715	0	0	0	0	0	0
ENSMUSG00000040724	1	11	0	31	3	6
ENSMUSG00000040728	0	0	1	0	0	0
ENSMUSG00000040770	0	0	0	0	0	0
ENSMUSG00000040775	0	0	0	0	0	0
ENSMUSG00000040797	0	0	0	0	0	0
ENSMUSG00000040866	0	0	0	1	0	0
ENSMUSG00000040867	45	11	34	88	45	2
ENSMUSG00000040899	0	0	0	1	0	0
ENSMUSG00000040901	0	0	0	1	0	0
ENSMUSG00000040919	0	0	0	0	0	0
ENSMUSG00000040935	1	0	0	0	0	0
ENSMUSG00000040938	22	0	6	56	46	4
ENSMUSG00000040957	38	35	64	68	66	25
ENSMUSG00000040966	0	0	0	0	0	1
ENSMUSG00000040969	0	0	0	1	0	0
ENSMUSG00000040972	0	0	0	0	0	0
ENSMUSG00000040985	0	0	0	0	0	0
ENSMUSG00000040987	21	0	13	39	24	1
ENSMUSG00000040990	214	112	247	565	300	141
ENSMUSG00000040998	19	10	25	79	46	2
ENSMUSG00000041009	0	0	0	0	0	0
ENSMUSG00000041014	0	0	0	1	0	0
ENSMUSG00000041044	0	0	0	0	0	0
ENSMUSG00000041052	0	0	0	0	1	0
ENSMUSG00000041062	0	0	0	0	0	0
ENSMUSG00000041068	0	0	0	0	0	0
ENSMUSG00000041073	16	322	13	826	16	258
ENSMUSG00000041189	33	3	20	23	40	1
ENSMUSG00000041199	142	71	109	264	255	96
ENSMUSG00000041202	0	0	0	0	0	0
ENSMUSG00000041203	1405	1689	1793	6198	2427	1432
ENSMUSG00000041216	0	0	0	0	0	0
ENSMUSG00000041237	471	1501	446	21830	1235	3985
ENSMUSG00000041255	0	0	0	0	0	0
ENSMUSG00000041268	245	20	202	118	365	25
ENSMUSG00000041333	0	0	0	0	0	0
ENSMUSG00000041359	0	0	0	0	0	0
ENSMUSG00000041372	3	2	0	35	7	4
ENSMUSG00000041377	0	0	0	0	1	0
ENSMUSG00000041380	0	0	0	0	0	0
ENSMUSG00000041390	27	20	68	58	46	27
ENSMUSG00000041399	0	0	0	0	0	0
ENSMUSG00000041423	3	50	0	294	4	93
ENSMUSG00000041440	8	1	24	39	19	7
ENSMUSG00000041482	25	3	22	28	29	2
ENSMUSG00000041505	0	0	0	0	0	0
ENSMUSG00000041512	0	0	0	0	0	0
ENSMUSG00000041523	0	0	0	0	0	0
ENSMUSG00000041536	0	0	0	0	0	0
ENSMUSG00000041565	0	0	0	1	0	0
ENSMUSG00000041566	0	0	0	1	0	0
ENSMUSG00000041583	0	0	1	0	0	0
ENSMUSG00000041608	29	0	10	1	65	0
ENSMUSG00000041616	0	0	0	1	0	0
ENSMUSG00000041620	0	0	0	0	0	0
ENSMUSG00000041644	0	0	0	0	0	0
ENSMUSG00000041669	0	0	0	0	0	0
ENSMUSG00000041681	0	0	0	0	0	0
ENSMUSG00000041688	814	90	681	793	1479	127
ENSMUSG00000041698	0	0	0	1	0	0
ENSMUSG00000041703	0	0	0	0	0	0
ENSMUSG00000041722	0	0	0	0	0	0
ENSMUSG00000041730	0	0	0	0	0	0
ENSMUSG00000041734	57	7	51	170	67	8
ENSMUSG00000041735	0	0	0	0	0	0
ENSMUSG00000041737	0	0	1	0	0	0
ENSMUSG00000041762	20	112	35	592	46	191
ENSMUSG00000041789	0	1	0	0	0	0
ENSMUSG00000041791	0	0	0	0	0	0
ENSMUSG00000041794	0	0	0	0	0	0
ENSMUSG00000041805	0	0	0	0	0	0
ENSMUSG00000041885	0	0	0	0	0	0
ENSMUSG00000041886	0	0	0	0	0	1
ENSMUSG00000041895	779	145	10	1790	1441	169
ENSMUSG00000041915	126	7	114	267	211	50
ENSMUSG00000041977	113	14	76	190	203	23
ENSMUSG00000041986	0	0	1	0	0	0
ENSMUSG00000041991	0	0	0	0	0	0
ENSMUSG00000042002	0	0	0	0	0	0
ENSMUSG00000042010	32	4	46	70	101	8
ENSMUSG00000042031	0	0	0	0	0	0
ENSMUSG00000042064	0	0	0	0	0	0
ENSMUSG00000042066	4010	10646	3272	63579	5714	15678
ENSMUSG00000042082	47	10	30	188	88	17
ENSMUSG00000042092	0	0	0	0	0	0
ENSMUSG00000042116	5	0	7	6	7	0
ENSMUSG00000042124	0	0	0	0	0	0
ENSMUSG00000042156	52	1	29	43	73	16
ENSMUSG00000042157	0	0	0	0	0	0
ENSMUSG00000042184	1	0	0	0	0	0
ENSMUSG00000042189	0	0	0	0	0	0
ENSMUSG00000042200	0	0	0	0	0	0
ENSMUSG00000042207	1052	129	1083	536	1719	120
ENSMUSG00000042212	0	0	0	0	0	0
ENSMUSG00000042219	0	0	0	0	0	0
ENSMUSG00000042240	0	0	0	0	0	0
ENSMUSG00000042243	0	0	0	0	0	0
ENSMUSG00000042244	0	0	0	0	1	0
ENSMUSG00000042256	0	0	0	1	0	0
ENSMUSG00000042268	15	0	14	1	25	1
ENSMUSG00000042269	0	0	0	1	0	0
ENSMUSG00000042279	0	0	0	0	0	0
ENSMUSG00000042282	0	0	0	0	0	0
ENSMUSG00000042289	0	0	0	0	0	0
ENSMUSG00000042333	356	137	191	2527	525	876
ENSMUSG00000042351	4087	501	3393	2710	6425	574
ENSMUSG00000042372	0	0	0	0	0	0
ENSMUSG00000042379	50	5	141	18	25	4
ENSMUSG00000042385	0	0	0	0	0	1
ENSMUSG00000042386	0	0	0	0	0	0
ENSMUSG00000042428	21	8	21	56	31	2
ENSMUSG00000042433	0	0	0	0	0	0
ENSMUSG00000042436	34	10	24	83	137	8
ENSMUSG00000042448	0	0	0	0	0	0
ENSMUSG00000042459	0	0	0	0	0	0
ENSMUSG00000042474	0	0	0	0	0	0
ENSMUSG00000042477	0	0	0	0	0	0
ENSMUSG00000042499	0	0	0	0	0	0
ENSMUSG00000042525	0	0	0	1	0	0
ENSMUSG00000042532	0	0	0	0	0	0
ENSMUSG00000042540	0	0	0	0	0	0
ENSMUSG00000042554	0	0	0	0	0	0
ENSMUSG00000042567	0	0	0	0	0	0
ENSMUSG00000042596	0	0	0	1	0	0
ENSMUSG00000042631	0	0	0	1	0	0
ENSMUSG00000042655	0	0	0	0	0	0
ENSMUSG00000042678	64	6	25	102	115	21
ENSMUSG00000042717	0	0	0	0	0	0
ENSMUSG00000042757	9	4	8	16	18	2
ENSMUSG00000042774	0	0	0	0	0	0
ENSMUSG00000042788	0	0	0	0	0	0
ENSMUSG00000042796	0	0	0	0	0	0
ENSMUSG00000042801	0	0	0	0	0	0
ENSMUSG00000042808	0	0	1	0	0	0
ENSMUSG00000042826	42	2	43	18	52	2
ENSMUSG00000042845	0	0	0	0	0	0
ENSMUSG00000042846	0	0	0	0	0	0
ENSMUSG00000042848	0	0	0	0	0	0
ENSMUSG00000042849	0	0	0	1	0	0
ENSMUSG00000042861	0	0	0	0	0	0
ENSMUSG00000042863	0	0	0	0	0	0
ENSMUSG00000042869	0	0	0	0	0	0
ENSMUSG00000042874	0	0	0	1	0	0
ENSMUSG00000042888	0	0	0	0	0	0
ENSMUSG00000042993	0	0	0	0	1	0
ENSMUSG00000043008	287	131	440	303	294	98
ENSMUSG00000043020	0	0	0	0	0	1
ENSMUSG00000043087	0	0	0	0	0	0
ENSMUSG00000043164	0	0	0	1	0	0
ENSMUSG00000043165	0	1	2	1	1	0
ENSMUSG00000043219	0	0	0	1	0	0
ENSMUSG00000043230	0	0	0	0	0	0
ENSMUSG00000043282	0	0	0	1	0	0
ENSMUSG00000043298	0	0	0	1	0	0
ENSMUSG00000043346	1	0	0	0	0	0
ENSMUSG00000043366	0	0	1	0	0	0
ENSMUSG00000043388	18	1	17	4	13	1
ENSMUSG00000043460	0	0	1	0	0	0
ENSMUSG00000043468	1	0	0	0	0	0
ENSMUSG00000043518	2	0	5	4	5	0
ENSMUSG00000043572	84	57	93	229	126	63
ENSMUSG00000043592	9	25	5	139	12	39
ENSMUSG00000043659	0	0	0	0	0	1
ENSMUSG00000043670	0	0	0	1	0	0
ENSMUSG00000043673	0	0	0	1	0	0
ENSMUSG00000043753	1	0	0	0	0	0
ENSMUSG00000043782	0	0	0	1	0	0
ENSMUSG00000043903	14	0	10	8	15	1
ENSMUSG00000044033	9	1	21	15	23	2
ENSMUSG00000044052	0	0	0	0	0	1
ENSMUSG00000044056	0	2	2	21	8	2
ENSMUSG00000044062	0	0	0	1	0	0
ENSMUSG00000044067	0	0	0	0	1	0
ENSMUSG00000044117	10	0	12	0	9	1
ENSMUSG00000044172	0	0	0	0	1	0
ENSMUSG00000044244	8	0	4	22	6	1
ENSMUSG00000044250	460	57	297	494	650	77
ENSMUSG00000044265	1	0	0	0	0	0
ENSMUSG00000044306	0	0	0	0	1	0
ENSMUSG00000044337	435	24	227	89	543	15
ENSMUSG00000044349	14	1	5	48	15	3
ENSMUSG00000044352	4	363	6	1771	4	515
ENSMUSG00000044375	0	0	0	0	0	0
ENSMUSG00000044377	1	0	0	0	0	0
ENSMUSG00000044453	1	0	0	0	0	0
ENSMUSG00000044522	0	0	0	1	0	0
ENSMUSG00000044534	18	2	48	10	26	3
ENSMUSG00000044548	4	5	19	12	15	0
ENSMUSG00000044647	7	0	6	6	7	0
ENSMUSG00000044674	109	26	120	369	166	24
ENSMUSG00000044788	68	15	61	336	119	39
ENSMUSG00000044795	22	2	16	102	35	18
ENSMUSG00000044814	1	0	0	10	4	6
ENSMUSG00000044863	0	0	1	0	0	0
ENSMUSG00000044903	0	0	1	0	0	0
ENSMUSG00000044916	33	7	19	51	27	9
ENSMUSG00000044997	0	0	0	1	0	0
ENSMUSG00000045004	1	0	0	0	0	0
ENSMUSG00000045027	0	0	0	0	0	1
ENSMUSG00000045034	0	0	0	0	0	1
ENSMUSG00000045094	7	0	3	4	14	0
ENSMUSG00000045095	90	24	127	194	188	12
ENSMUSG00000045104	17	7	25	0	12	16
ENSMUSG00000045174	0	0	0	0	1	0
ENSMUSG00000045201	0	1	0	0	0	0
ENSMUSG00000045216	165	337	222	4289	322	676
ENSMUSG00000045232	0	0	0	0	1	0
ENSMUSG00000045281	0	0	1	0	0	0
ENSMUSG00000045284	113	13	117	55	196	17
ENSMUSG00000045318	0	0	1	0	0	0
ENSMUSG00000045319	308	51	415	139	460	40
ENSMUSG00000045350	0	0	0	1	0	0
ENSMUSG00000045409	362	204	337	1123	568	244
ENSMUSG00000045440	0	0	0	1	0	0
ENSMUSG00000045509	1	5	0	52	0	5
ENSMUSG00000045573	6	1	5	14	33	0
ENSMUSG00000045575	1	0	0	0	0	0
ENSMUSG00000045608	0	0	1	0	0	0
ENSMUSG00000045609	1	0	0	0	0	0
ENSMUSG00000045629	26	177	42	940	25	299
ENSMUSG00000045648	1	0	0	1	2	1
ENSMUSG00000045689	0	0	0	1	0	0
ENSMUSG00000045708	0	0	0	0	0	0
ENSMUSG00000045752	501	533	668	1612	793	470
ENSMUSG00000045794	0	0	0	0	0	0
ENSMUSG00000045797	0	0	0	0	0	0
ENSMUSG00000045817	1200	148	1021	2148	2112	411
ENSMUSG00000045838	13	3	9	27	11	0
ENSMUSG00000045876	0	0	0	1	0	0
ENSMUSG00000045912	0	0	0	0	0	1
ENSMUSG00000045952	0	0	0	1	0	0
ENSMUSG00000045967	0	0	0	0	0	1
ENSMUSG00000045994	0	1	0	0	0	0
ENSMUSG00000046005	0	0	1	0	0	0
ENSMUSG00000046008	1	0	0	0	0	0
ENSMUSG00000046056	45	1	36	57	69	3
ENSMUSG00000046080	64	9	68	47	58	3
ENSMUSG00000046085	14	3	22	55	30	5
ENSMUSG00000046093	1	0	0	0	0	0
ENSMUSG00000046159	0	0	1	0	0	0
ENSMUSG00000046182	7	0	12	3	10	0
ENSMUSG00000046192	0	0	0	1	0	0
ENSMUSG00000046196	0	0	0	0	1	1
ENSMUSG00000046215	0	0	0	1	0	0
ENSMUSG00000046269	12	8	16	20	21	4
ENSMUSG00000046275	0	0	1	0	0	0
ENSMUSG00000046317	0	0	0	0	1	0
ENSMUSG00000046345	0	0	0	1	0	0
ENSMUSG00000046367	0	0	0	0	1	0
ENSMUSG00000046387	3	1	12	18	4	0
ENSMUSG00000046413	1	0	0	0	0	0
ENSMUSG00000046480	11	1	8	18	11	0
ENSMUSG00000046580	5	8	6	47	28	2
ENSMUSG00000046610	0	0	0	1	0	0
ENSMUSG00000046613	6	0	7	28	20	2
ENSMUSG00000046650	0	0	1	0	0	0
ENSMUSG00000046683	0	1	0	0	0	0
ENSMUSG00000046691	28	2	22	271	66	17
ENSMUSG00000046731	284	21	225	71	427	22
ENSMUSG00000046743	24	5	46	92	47	6
ENSMUSG00000046959	46	231	42	1879	102	448
ENSMUSG00000047034	0	0	1	0	0	0
ENSMUSG00000047048	10	0	5	10	11	1
ENSMUSG00000047090	60	5	54	99	98	15
ENSMUSG00000047117	0	0	0	1	0	0
ENSMUSG00000047222	0	0	0	1	0	0
ENSMUSG00000047298	0	0	0	1	0	0
ENSMUSG00000047344	16	1	3	20	16	2
ENSMUSG00000047352	0	0	0	1	0	0
ENSMUSG00000047443	7	37	7	197	10	62
ENSMUSG00000047462	0	0	0	1	0	0
ENSMUSG00000047473	17	9	44	34	22	4
ENSMUSG00000047495	0	0	5	2	1	0
ENSMUSG00000047535	32	1	18	1	45	0
ENSMUSG00000047544	0	0	0	0	0	0
ENSMUSG00000047545	0	0	0	0	1	0
ENSMUSG00000047554	296	138	275	462	384	115
ENSMUSG00000047591	0	0	0	0	1	0
ENSMUSG00000047751	0	0	0	0	1	0
ENSMUSG00000047854	0	0	0	1	0	0
ENSMUSG00000047897	0	0	0	0	0	1
ENSMUSG00000047935	1	0	0	0	0	0
ENSMUSG00000047959	1	0	7	10	5	0
ENSMUSG00000048003	1	0	0	0	0	0
ENSMUSG00000048070	1	0	0	0	0	0
ENSMUSG00000048076	2511	1320	2954	6640	4112	1764
ENSMUSG00000048078	9	1	13	33	16	2
ENSMUSG00000048153	1	0	0	0	0	0
ENSMUSG00000048206	0	0	0	0	1	0
ENSMUSG00000048230	0	1	0	0	0	0
ENSMUSG00000048249	353	68	412	208	394	78
ENSMUSG00000048377	0	0	0	0	1	0
ENSMUSG00000048378	0	0	1	0	0	0
ENSMUSG00000048385	0	0	0	0	0	1
ENSMUSG00000048399	0	0	0	0	0	0
ENSMUSG00000048450	0	0	0	0	1	0
ENSMUSG00000048485	71	12	91	29	64	1
ENSMUSG00000048528	0	0	0	1	0	0
ENSMUSG00000048583	98	22	210	1437	292	60
ENSMUSG00000048600	1	0	0	0	0	0
ENSMUSG00000048776	0	0	0	0	1	0
ENSMUSG00000048824	0	0	0	0	0	1
ENSMUSG00000048833	407	179	442	767	613	270
ENSMUSG00000048994	0	0	0	1	0	0
ENSMUSG00000049093	0	0	0	0	0	1
ENSMUSG00000049130	86	7	66	98	71	7
ENSMUSG00000049160	0	0	0	0	0	0
ENSMUSG00000049173	0	0	1	0	0	0
ENSMUSG00000049362	0	0	0	0	1	0
ENSMUSG00000049476	0	0	1	0	0	0
ENSMUSG00000049491	0	0	1	0	0	0
ENSMUSG00000049528	0	0	0	0	1	0
ENSMUSG00000049551	10	0	6	17	10	1
ENSMUSG00000049560	0	0	0	0	1	0
ENSMUSG00000049565	3	9	1	61	3	16
ENSMUSG00000049605	0	0	0	1	0	0
ENSMUSG00000049676	20	1	20	14	19	2
ENSMUSG00000049709	0	0	2	1	1	0
ENSMUSG00000049719	0	1	0	0	0	0
ENSMUSG00000049739	436	117	289	1427	889	211
ENSMUSG00000049761	0	0	0	0	1	0
ENSMUSG00000049796	1	0	0	0	0	0
ENSMUSG00000049806	0	0	0	0	1	0
ENSMUSG00000049871	10	4	17	18	16	6
ENSMUSG00000049902	0	0	1	0	0	0
ENSMUSG00000049916	236	198	198	791	363	233
ENSMUSG00000049946	0	0	1	0	0	0
ENSMUSG00000050010	5	1	7	38	17	3
ENSMUSG00000050066	1	0	0	0	0	0
ENSMUSG00000050087	1	0	0	0	0	0
ENSMUSG00000050100	0	0	0	0	1	0
ENSMUSG00000050106	82	283	85	3315	101	540
ENSMUSG00000050108	17	0	10	4	14	1
ENSMUSG00000050121	0	0	0	0	0	1
ENSMUSG00000050134	0	0	0	1	0	0
ENSMUSG00000050141	2	0	0	20	7	0
ENSMUSG00000050150	0	0	0	0	1	0
ENSMUSG00000050157	2	504	3	1982	3	603
ENSMUSG00000050158	0	1	0	0	0	0
ENSMUSG00000050189	0	0	0	1	0	0
ENSMUSG00000050201	1	0	0	0	0	0
ENSMUSG00000050211	0	0	0	0	1	0
ENSMUSG00000050241	0	0	0	1	0	0
ENSMUSG00000050281	0	0	1	0	0	0
ENSMUSG00000050334	0	0	0	0	1	0
ENSMUSG00000050359	0	0	1	0	0	0
ENSMUSG00000050377	0	0	0	1	0	0
ENSMUSG00000050439	1	0	0	0	0	0
ENSMUSG00000050468	0	0	0	1	0	0
ENSMUSG00000050530	93	96	182	288	114	47
ENSMUSG00000050600	9	0	7	10	9	1
ENSMUSG00000050700	4	1	2	17	22	1
ENSMUSG00000050711	0	0	0	0	1	0
ENSMUSG00000050737	13	0	14	11	9	1
ENSMUSG00000050762	0	0	0	1	0	0
ENSMUSG00000050763	0	0	0	1	0	0
ENSMUSG00000050821	237	25	325	62	312	19
ENSMUSG00000050822	0	0	6	9	6	0
ENSMUSG00000050824	45	1	28	0	85	0
ENSMUSG00000050860	0	10	1	192	0	25
ENSMUSG00000050908	18	4	7	52	27	3
ENSMUSG00000050944	11	1	1	30	8	5
ENSMUSG00000050961	0	0	0	1	0	0
ENSMUSG00000050967	1	0	0	0	0	0
ENSMUSG00000051000	286	2	161	30	517	9
ENSMUSG00000051048	61	10	56	243	94	13
ENSMUSG00000051098	104	10	101	54	126	16
ENSMUSG00000051113	3	0	10	11	7	0
ENSMUSG00000051124	140	68	203	211	159	63
ENSMUSG00000051149	2	0	0	19	4	2
ENSMUSG00000051159	124	13	271	166	149	11
ENSMUSG00000051182	0	0	0	1	0	0
ENSMUSG00000051236	76	41	165	104	68	22
ENSMUSG00000051251	0	0	1	0	0	0
ENSMUSG00000051279	0	1	0	14	7	0
ENSMUSG00000051295	20	3	9	2	33	0
ENSMUSG00000051297	10	0	10	0	7	1
ENSMUSG00000051361	0	0	0	1	0	0
ENSMUSG00000051401	0	0	0	0	1	0
ENSMUSG00000051414	0	0	0	1	0	0
ENSMUSG00000051431	0	0	0	1	0	0
ENSMUSG00000051493	0	0	0	0	0	0
ENSMUSG00000051599	0	0	0	0	0	1
ENSMUSG00000051618	0	0	0	0	0	0
ENSMUSG00000051678	0	0	0	1	0	0
ENSMUSG00000051723	4	28	8	5	2	0
ENSMUSG00000051727	47	206	45	801	39	293
ENSMUSG00000051729	1	0	0	0	0	0
ENSMUSG00000051747	5	1	3	8	53	1
ENSMUSG00000051811	6147	853	6104	2472	6881	715
ENSMUSG00000051832	0	0	0	1	0	0
ENSMUSG00000051910	112	986	197	4001	219	1250
ENSMUSG00000051965	0	0	0	1	0	0
ENSMUSG00000052013	12	0	6	9	11	1
ENSMUSG00000052075	0	0	0	1	0	0
ENSMUSG00000052099	0	0	0	1	0	0
ENSMUSG00000052157	1	0	0	0	0	0
ENSMUSG00000052187	141882	10837	72268	13618	130592	5365
ENSMUSG00000052217	7412	314	5142	701	8234	308
ENSMUSG00000052234	577	23	63	550	809	104
ENSMUSG00000052241	0	1	1	13	4	0
ENSMUSG00000052295	0	1	0	0	0	0
ENSMUSG00000052299	482	188	509	1000	734	334
ENSMUSG00000052303	0	0	0	1	0	0
ENSMUSG00000052305	259	13823	161	4093	235	9881
ENSMUSG00000052372	0	0	0	1	0	0
ENSMUSG00000052374	7	2	6	5	52	0
ENSMUSG00000052407	8	3	8	23	19	10
ENSMUSG00000052426	1	0	0	0	0	0
ENSMUSG00000052479	0	0	0	1	0	0
ENSMUSG00000052551	0	0	1	0	0	0
ENSMUSG00000052605	5	14	12	2	67	5
ENSMUSG00000052629	1	0	0	0	0	0
ENSMUSG00000052656	224	72	212	388	321	106
ENSMUSG00000052673	0	1	2	22	1	1
ENSMUSG00000052684	388	54	479	195	663	41
ENSMUSG00000052736	0	0	0	0	0	1
ENSMUSG00000052767	1	0	0	0	0	0
ENSMUSG00000052861	8	1	3	12	16	0
ENSMUSG00000052909	0	0	0	0	1	0
ENSMUSG00000052951	0	0	0	0	1	0
ENSMUSG00000053046	1	1	2	3	2	2
ENSMUSG00000053049	0	0	0	0	1	0
ENSMUSG00000053093	0	0	0	2	23	1
ENSMUSG00000053166	0	0	1	0	0	0
ENSMUSG00000053208	0	0	0	1	0	0
ENSMUSG00000053293	707	122	615	3458	1508	416
ENSMUSG00000053388	0	0	0	0	1	0
ENSMUSG00000053441	6	1	3	9	4	1
ENSMUSG00000053472	0	0	0	1	0	0
ENSMUSG00000053519	10	2	21	7	12	0
ENSMUSG00000053552	17	2	12	29	18	0
ENSMUSG00000053604	1768	1922	2677	5120	2733	1722
