gene_id	ERR031017	ERR031018	ERR031019	ERR031022	ERR031023	ERR031024	ERR031025	ERR031026	ERR031027	ERR031028	ERR031029	ERR031030	ERR031031	ERR031032	ERR031033	ERR031035	ERR031038	ERR031039	ERR031040	ERR031041	ERR031042	ERR031043	ERR031044	ERR299295	ERR299296	ERR299297	ERR299298	ERR299299
ENSG00000259116	0	37	18	1	0	3	39	33	1	21	0	5	19	39	3	0	11	0	8	0	0	22	3	7	28	5	13	9
ENSG00000259118	70	70	13	48	1	8	2	48	41	113	7	3	39	22	50	18	38	26	81	0	42	39	86	54	42	182	18	12
ENSG00000259133	2	8	1	13	2	6	6	5	10	17	3	2	1	3	0	6	7	0	9	2	6	0	7	14	2	5	6	4
ENSG00000259153	63	76	54	81	70	92	45	71	78	107	75	87	52	63	88	77	72	61	94	65	150	60	87	113	79	183	39	52
ENSG00000259158	0	18	4	27	0	45	6	0	5	28	13	51	40	43	5	15	22	2	16	33	22	0	1	23	18	2	14	3
ENSG00000259161	0	0	0	4	0	2	7	2	0	2	0	0	0	1	0	0	2	0	0	2	0	0	6	1	0	2	4	0
ENSG00000259166	1	0	0	8	0	1	1	0	0	7	9	0	0	0	7	4	2	0	1	0	0	0	0	4	4	0	2	0
ENSG00000259181	2	0	0	4	0	4	0	0	0	1	0	1	3	0	0	0	7	0	0	4	0	0	0	9	0	0	4	0
ENSG00000259192	0	0	0	0	0	0	2	0	0	2	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259214	0	0	0	0	0	0	0	1	0	0	0	2	13	321	1	0	0	0	1	7	0	1	1	14	0	0	0	0
ENSG00000259234	0	0	0	0	0	0	0	0	0	2	3	2	10	2	0	1	0	0	1	0	0	1	9	1	0	3	2	1
ENSG00000259242	0	3	0	0	3	5	0	2	0	0	4	2	0	1	0	0	0	1	3	0	0	0	4	0	3	2	1	5
ENSG00000259245	0	0	2	1	0	1	0	2	0	4	0	6	0	5	0	0	2	2	2	0	0	0	0	11	5	0	4	1
ENSG00000259259	7	2	0	1	0	0	0	0	3	0	0	0	0	2	0	2	0	0	0	3	0	15	0	0	0	1	0	2
ENSG00000259285	7	3	2	1	10	0	2	4	0	3	4	10	1	5	4	8	1	2	1	5	16	0	0	6	4	0	2	5
ENSG00000259308	0	9	0	3	0	2	3	1	0	6	0	0	1	3	4	0	5	0	1	0	0	0	0	0	4	4	2	2
ENSG00000259321	5	34	23	29	30	27	23	19	6	10	27	36	52	61	20	10	22	11	21	9	8	22	20	45	14	13	24	20
ENSG00000259334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259349	0	6	5	8	2	5	9	5	4	11	2	11	16	19	8	6	5	0	14	9	40	2	0	2	6	16	4	7
ENSG00000259362	0	0	5	0	0	1	0	4	0	0	4	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	2	0
ENSG00000259379	3	0	0	11	0	0	2	10	0	0	1	0	40	36	0	0	2	0	0	3	63	3	0	0	0	0	4	0
ENSG00000259381	0	0	11	9	0	0	18	36	0	3	0	2	18	12	6	0	2	0	0	0	0	0	13	4	13	1	4	2
ENSG00000259398	24	5	0	23	24	21	1	0	22	34	28	10	0	2	8	38	36	10	34	2	9	25	20	53	9	50	17	5
ENSG00000259399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000259411	0	0	0	2	0	1	2	0	0	8	0	0	2	0	0	0	9	4	2	0	0	0	0	1	8	3	3	0
ENSG00000259414	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259417	0	46	46	24	6	18	21	14	13	31	12	22	57	13	51	13	28	10	15	53	2	16	11	14	15	170	30	26
ENSG00000259430	30	34	25	18	10	11	57	7	36	32	53	15	33	0	68	42	23	8	15	16	0	39	0	14	76	2	11	7
ENSG00000259442	0	2	3	0	0	2	0	0	0	3	0	2	8	2	0	0	6	0	4	3	0	0	0	4	2	3	1	2
ENSG00000259447	0	1	0	0	0	0	2	0	2	0	4	0	1	0	0	0	5	0	3	11	0	0	0	4	10	0	1	1
ENSG00000259457	3	354	30	166	13	4	19	63	20	93	21	4	109	630	19	8	31	192	367	174	3318	36	109	381	24	259	81	53
ENSG00000259475	40	69	2	22	10	11	5	4	30	59	28	23	5	9	26	25	32	10	72	7	0	113	77	14	62	229	2	12
ENSG00000259479	8	14	445	1664	36	32	184	183	74	20	68	66	292	383	606	112	233	404	173	360	145	98	133	94	2046	36	108	722
ENSG00000259482	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0
ENSG00000259498	1	6	23	25	0	7	51	37	1	26	0	5	41	24	34	1	17	0	17	11	2	24	1	0	62	7	21	22
ENSG00000259540	0	3	5	6	0	0	9	0	2	2	1	2	3	3	0	0	0	0	1	0	0	0	0	0	5	0	0	0
ENSG00000259561	0	34	19	40	2	2	10	51	2	6	1	2	16	67	6	0	13	14	24	11	14	16	65	15	16	3	0	25
ENSG00000259570	0	3	3	1	0	0	14	1	0	0	0	0	12	2	2	0	0	0	0	5	0	0	0	2	3	0	2	1
ENSG00000259575	0	17	10	20	3	85	19	42	7	52	10	57	9	18	5	2	65	0	32	13	4	0	23	68	15	30	55	9
ENSG00000259581	0	0	0	4	6	0	9	0	1	0	2	7	2	0	2	0	0	0	2	5	0	0	0	4	4	2	2	0
ENSG00000259585	1	93	4	16	7	60	24	101	2	71	7	6	16	4	2	9	12	0	26	11	0	10	0	40	9	30	15	11
ENSG00000259591	13	12	1	44	0	46	4	3	2	24	4	29	3	3	8	0	27	6	17	5	0	30	16	30	23	11	3	0
ENSG00000259600	0	6	0	4	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	3	4	0	0	0	0	0	0	0
ENSG00000259619	0	4	1	4	0	0	0	0	0	1	0	1	3	1	2	5	2	2	2	3	0	1	0	9	0	0	0	1
ENSG00000259621	0	11	2	3	0	2	9	20	0	43	2	3	0	0	2	4	8	0	8	7	0	49	8	7	21	6	4	11
ENSG00000259632	0	2	8	3	0	0	8	0	0	0	0	0	0	2	0	3	2	0	2	0	0	0	0	1	7	0	0	0
ENSG00000259671	0	0	2	3	0	0	0	9	1	0	0	0	4	9	0	0	1	0	2	0	15	0	0	2	0	0	0	0
ENSG00000259680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259688	0	7	3	0	0	0	0	2	0	14	0	0	9	7	0	0	2	0	1	4	0	0	0	0	0	2	0	0
ENSG00000259690	13	28	0	33	18	60	0	0	5	35	10	11	0	0	11	5	14	0	8	5	27	20	8	13	4	5	21	5
ENSG00000259692	49	13	54	22	65	143	50	2	136	295	18	21	62	103	29	388	36	17	32	345	210	31	232	158	4	517	11	69
ENSG00000259699	55	79	15	66	36	58	37	39	39	96	32	29	24	21	70	40	58	42	60	60	34	58	32	76	42	125	44	32
ENSG00000259709	2	0	2	0	0	0	5	0	4	1	2	3	14	4	1	4	1	7	0	0	0	7	0	1	1	0	3	0
ENSG00000259710	0	64	1	15	2	58	17	6	8	38	11	18	4	10	3	11	16	2	14	17	9	13	17	48	12	37	15	0
ENSG00000259712	0	2	3	10	0	7	64	10	0	12	0	7	14	14	0	0	11	0	10	11	12	6	0	12	30	3	10	2
ENSG00000259721	0	0	9	5	0	22	7	0	0	39	0	0	11	0	17	10	1	0	0	12	1	4	0	3	12	0	16	0
ENSG00000259722	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0
ENSG00000259727	0	0	2	0	0	0	0	0	2	0	3	0	1	4	4	0	0	3	6	0	0	3	0	6	2	0	0	2
ENSG00000259737	0	0	25	3	25	2	10	0	2	3	12	20	10	35	34	8	3	14	11	89	25	11	46	2	26	1	6	29
ENSG00000259751	0	2	0	0	0	2	0	0	0	0	2	0	19	4	0	0	0	0	4	0	0	0	0	2	1	2	0	2
ENSG00000259792	0	3	2	3	0	2	2	0	2	5	1	4	1	1	1	0	0	2	3	4	0	0	0	1	1	2	0	2
ENSG00000259798	11	39	0	10	0	12	8	34	5	52	12	21	0	3	0	3	12	7	18	6	1	16	2	39	4	7	18	0
ENSG00000259803	0	2	1	11	0	2	0	0	0	4	0	11	9	43	16	1	0	0	1	0	8	13	9	67	9	0	0	0
ENSG00000259818	0	0	3	2	0	2	0	2	0	0	0	0	6	7	4	0	0	0	2	12	0	0	0	0	0	0	2	10
ENSG00000259828	32	4	0	1	17	0	0	0	40	0	6	4	0	0	1	0	2	0	0	0	0	17	0	0	5	3	0	1
ENSG00000259841	0	0	6	0	2	0	0	0	0	0	2	10	6	39	5	0	6	0	1	1	2	17	0	24	1	0	0	25
ENSG00000259847	3	35	0	71	2	4	0	0	17	0	2	4	50	301	0	4	10	5	5	25	0	0	0	1	13	0	1	6
ENSG00000259849	0	1	0	6	7	9	1	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	9	0	0	5	0	0
ENSG00000259904	7	2	0	1	0	8	0	3	2	4	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000259926	0	43	1	8	2	3	0	9	11	23	8	7	0	0	0	18	11	2	21	0	1	0	22	15	13	10	3	5
ENSG00000259932	9	1	3	1	0	2	1	0	2	2	0	0	0	2	1	0	2	0	2	2	0	0	0	3	6	0	0	2
ENSG00000259946	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259967	9	6	2	1	0	2	2	0	0	6	1	0	0	0	0	4	0	0	0	2	0	0	0	1	0	2	1	0
ENSG00000259974	73	43	1552	12	22	8	59	0	61	2	184	16	350	45	211	24	0	72	6	16	0	263	0	183	125	14	11	92
ENSG00000259979	0	0	0	0	0	0	0	0	0	0	0	0	46	345	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000259999	5	0	2	3	3	6	2	0	1	1	3	2	0	1	0	1	6	0	2	0	0	5	0	0	4	5	1	0
ENSG00000260007	0	4	12	28	1	18	70	26	5	25	8	15	33	47	29	3	13	9	27	6	3	0	0	13	63	6	35	12
ENSG00000260011	0	23	3	7	6	37	8	1	7	108	11	16	5	21	0	2	27	6	8	2	1	17	8	27	10	7	19	18
ENSG00000260017	0	0	0	0	0	3	4	4	1	3	1	3	1	3	0	9	4	0	0	0	0	4	0	2	3	2	1	2
ENSG00000260036	0	6	0	3	0	3	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0
ENSG00000260046	0	0	2	0	6	2	0	0	0	0	1	0	2	2	1	0	4	0	4	8	10	0	0	3	1	6	0	0
ENSG00000260052	0	1	3	2	2	3	5	0	1	0	0	4	0	2	0	0	0	0	0	13	0	0	2	0	2	5	0	4
ENSG00000260100	0	6	0	1	2	10	0	5	0	4	0	0	0	2	2	0	9	2	2	0	0	4	0	0	2	2	0	6
ENSG00000260125	112	0	17	12	42	5	0	0	137	0	13	69	33	213	0	9	4	0	4	7	3	0	0	36	0	12	3	1
ENSG00000260135	0	4	11	4	0	4	77	81	0	1	0	17	30	15	2	13	7	0	5	3	0	4	4	48	8	1	77	1
ENSG00000260141	0	2	18	2	0	6	5	15	2	3	4	6	376	4074	2	4	35	35	3	6	4	10	9	2	5	7	2	93
ENSG00000260145	5	19	0	5	0	13	6	17	0	0	19	23	2	4	1	7	0	0	10	18	0	0	0	16	1	8	15	1
ENSG00000260158	0	2	3	1	2	0	1	0	0	0	4	1	54	648	0	0	14	8	3	0	0	3	4	1	2	3	0	19
ENSG00000260206	0	4	2	0	0	4	0	0	0	1	0	2	0	2	1	4	2	2	3	0	0	0	0	6	0	0	4	0
ENSG00000260209	0	17	8	0	2	10	11	15	4	51	1	18	7	18	5	2	36	13	97	6	2	0	2	21	0	148	31	10
ENSG00000260220	0	4	1	5	2	2	2	1	4	0	0	0	0	0	0	5	1	0	0	0	1	0	0	1	2	0	4	3
ENSG00000260228	1	22	30	33	10	37	21	71	8	321	29	248	55	214	80	20	26	151	257	82	1060	65	85	50	22	57	40	52
ENSG00000260229	28	86	5	36	39	56	9	0	18	18	66	50	8	0	3	75	73	19	55	30	3	77	21	165	20	54	27	5
ENSG00000260255	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	3	0	14	0	0	0	0	9	7	0	2	0
ENSG00000260271	0	1	0	0	1	2	0	4	0	10	0	4	8	2	0	2	2	0	1	4	0	0	0	2	3	1	0	3
ENSG00000260303	4	2	5	11	1	0	34	39	0	0	0	0	61	18	16	0	9	2	38	36	3	24	31	0	26	0	0	6
ENSG00000260308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260310	0	0	1	2	0	1	8	8	0	2	1	5	7	4	0	0	7	0	2	2	0	10	0	2	5	0	2	7
ENSG00000260337	0	9	14	33	0	34	8	31	15	47	35	70	56	473	24	0	70	13	78	28	33	75	131	21	28	12	74	34
ENSG00000260338	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	2	0	3	0	0	23	0	0	0	2	1	5
ENSG00000260370	0	146	1	27	0	25	6	13	1	53	3	15	20	17	6	4	11	1	19	4	7	5	19	19	6	20	31	1
ENSG00000260386	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000260395	0	11	0	4	0	4	0	3	0	10	2	0	0	4	0	2	0	0	6	4	0	0	0	0	0	0	1	0
ENSG00000260418	53	83	30	37	70	18	16	6	62	167	29	42	30	21	55	92	6	36	160	51	54	54	52	41	74	105	56	27
ENSG00000260420	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	2
ENSG00000260484	15	11	2	3	0	8	6	2	0	0	0	2	3	5	0	0	20	0	6	0	0	0	0	8	3	2	0	2
ENSG00000260541	1	4	2	2	2	2	2	10	6	0	3	4	1	7	1	7	10	7	0	21	0	6	17	4	5	15	3	0
ENSG00000260550	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260578	0	0	2	16	3	34	6	0	2	6	12	9	16	18	0	3	7	1	7	0	0	0	0	16	12	4	22	3
ENSG00000260581	0	35	1	28	2	13	0	0	3	23	0	3	19	13	6	1	12	0	37	18	0	16	23	39	9	13	4	4
ENSG00000260584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260597	0	0	0	11	0	2	0	33	1	0	0	0	36	112	0	0	0	0	8	0	0	0	4	2	0	0	3	6
ENSG00000260617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260618	0	6	9	17	2	11	46	36	1	17	2	19	22	66	9	8	7	0	11	5	16	1	4	13	23	0	18	25
ENSG00000260621	0	4	0	4	1	0	0	0	1	13	4	4	0	0	5	2	3	3	3	0	0	0	19	5	6	6	0	0
ENSG00000260635	0	4	0	1	0	2	9	0	0	1	0	4	3	3	0	0	2	0	3	0	0	2	8	0	3	0	2	0
ENSG00000260661	0	0	0	0	0	3	5	0	0	3	1	1	10	1	0	0	2	0	0	0	0	0	11	1	4	1	1	0
ENSG00000260669	17	38	33	32	20	15	29	25	48	32	34	42	56	30	29	56	37	56	54	41	38	13	5	52	30	27	42	23
ENSG00000260671	0	3	0	2	0	1	4	8	0	0	0	1	0	0	0	0	8	0	2	0	0	0	5	5	4	1	1	1
ENSG00000260676	0	3	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000260685	11	140	0	35	1	21	62	159	34	19	8	2	27	4	3	0	36	2	17	35	21	7	2	59	15	0	45	18
ENSG00000260719	30	508	10	11	2	15	23	233	10	20	2	7	213	1078	12	6	31	4	30	74	4	19	233	12	22	5	9	35
ENSG00000260762	0	35	0	12	2	7	0	14	6	30	0	9	0	11	2	0	14	21	52	2	268	0	6	13	2	4	1	0
ENSG00000260776	0	2	2	0	0	0	6	0	0	5	0	14	4	5	1	0	3	0	0	0	0	0	0	8	1	0	0	0
ENSG00000260788	0	2	0	0	0	3	3	0	0	32	0	17	4	0	0	0	2	8	13	0	17	0	4	14	4	8	7	0
ENSG00000260802	281	162	1804	112	122	146	915	90	674	543	201	986	3850	990	858	197	375	675	905	636	156	912	5	1221	488	311	1003	1691
ENSG00000260846	0	0	88	0	9	0	0	0	0	0	4	14	35	189	52	14	63	0	0	27	0	134	7	38	18	0	0	377
ENSG00000260877	0	0	3	0	0	3	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260882	0	0	0	0	0	3	3	0	0	3	0	0	2	2	0	1	1	0	0	0	0	1	1	1	0	0	0	0
ENSG00000260894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260896	10	695	10	166	132	5	20	157	17	190	1	76	75	432	8	0	34	211	1987	55	20	7	877	992	13	197	37	56
ENSG00000260922	0	4	0	0	0	0	6	0	3	0	6	0	8	0	0	0	0	2	2	0	0	0	0	4	13	4	0	0
ENSG00000260969	0	5	0	7	31	5	10	0	2	29	7	1	3	1	1	49	10	0	11	19	4	16	15	31	7	45	0	2
ENSG00000261020	1	0	0	4	1	0	0	0	0	2	5	3	0	0	0	0	4	0	1	0	0	11	3	4	1	4	3	0
ENSG00000261037	0	0	4	0	6	0	2	0	0	0	2	2	2	2	2	0	0	0	0	0	8	0	5	5	1	0	1	3
ENSG00000261048	0	11	3	1	6	0	0	20	0	0	0	7	70	752	3	0	4	2	4	16	0	0	9	35	0	10	0	33
ENSG00000261057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261072	0	0	4	0	0	1	4	2	0	0	2	0	4	7	0	2	6	0	2	1	0	0	0	2	5	0	0	0
ENSG00000261089	0	2	2	0	2	0	2	1	2	1	2	4	0	12	2	1	0	2	0	2	0	0	1	0	0	1	0	0
ENSG00000261093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261114	0	0	13	28	5	3	44	19	11	1	6	9	26	31	7	4	23	0	13	1	18	44	10	1	36	2	30	24
ENSG00000261117	0	0	5	10	0	1	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	6	0	1	7
ENSG00000261120	0	60	7	10	0	5	0	4	1	0	0	5	1	65	12	0	30	5	5	30	62	2	22	7	1	0	0	11
ENSG00000261121	0	1	1	0	1	0	0	0	0	3	0	6	2	0	0	0	0	0	0	16	13	2	0	1	0	2	4	0
ENSG00000261146	0	13	6	13	0	18	0	0	0	73	16	54	15	120	0	4	61	8	0	22	0	4	6	0	2	0	105	9
ENSG00000261175	10	0	198	10	35	1	76	0	7	4	9	5	54	9	7	95	14	4	5	14	0	8	0	93	35	4	20	17
ENSG00000261192	0	0	2	0	0	5	2	0	3	2	0	0	6	0	7	0	2	2	0	3	0	0	0	0	6	0	2	0
ENSG00000261197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261199	0	46	1	0	9	32	0	3	5	18	2	2	4	0	0	2	1	0	2	0	10	0	17	40	5	2	19	2
ENSG00000261204	0	0	2	4	0	1	7	2	0	2	0	2	0	0	0	4	2	0	2	4	0	0	0	4	2	2	0	0
ENSG00000261205	1	2	1	2	0	1	0	0	2	2	2	0	3	0	0	5	1	1	1	4	0	1	1	4	6	0	2	2
ENSG00000261208	21	59	6	22	3	47	1	38	18	49	31	59	29	6	12	14	14	0	5	25	22	0	0	23	16	34	19	2
ENSG00000261235	4	0	16	4	35	0	0	0	12	2	10	1	1	2	11	10	0	10	1	10	0	15	0	26	26	0	0	6
ENSG00000261243	0	28	2	10	2	5	2	3	2	10	5	10	0	4	4	2	5	0	4	4	0	0	5	7	4	22	0	4
ENSG00000261248	2	0	0	0	0	0	1	0	0	23	1	0	2	1	0	0	5	0	2	1	6	0	4	1	0	0	0	1
ENSG00000261250	0	0	0	0	0	3	0	0	1	0	5	10	0	0	0	0	2	0	8	0	0	0	0	8	0	5	8	0
ENSG00000261253	0	2	4	3	2	0	0	0	0	0	0	5	0	0	4	0	3	1	0	0	7	0	0	5	0	1	0	3
ENSG00000261268	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000261270	0	3	30	46	0	1	91	86	4	10	7	8	86	49	30	5	35	4	32	21	14	32	15	7	70	2	24	56
ENSG00000261293	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	3	0	0	2
ENSG00000261332	0	0	6	0	0	0	0	16	4	0	0	0	2	0	3	0	1	3	1	0	0	3	0	2	5	2	0	0
ENSG00000261334	0	0	0	0	5	2	2	0	0	4	5	0	2	2	0	4	6	0	0	2	0	0	6	4	0	0	0	1
ENSG00000261346	0	1	2	1	0	7	0	4	0	4	4	6	0	0	0	0	0	8	1	0	0	5	0	1	3	0	0	0
ENSG00000261369	0	116	3	23	1	53	39	50	2	60	7	7	28	25	5	14	10	1	38	39	15	28	10	48	29	11	11	8
ENSG00000261375	0	0	0	5	0	0	0	0	0	3	1	4	11	0	0	0	1	0	5	0	9	0	1	3	1	0	0	1
ENSG00000261395	0	0	3	0	7	3	10	0	2	0	0	0	0	0	0	1	2	0	4	2	0	0	0	1	1	2	0	0
ENSG00000261400	3	56	1	22	0	5	35	1	6	1	0	15	36	22	0	0	13	0	19	38	0	3	55	14	4	4	8	9
ENSG00000261401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261410	0	2	4	2	0	0	4	0	0	0	6	0	0	0	0	0	2	0	0	8	0	10	0	0	7	0	0	2
ENSG00000261424	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261429	0	3	1	70	7	2	10	20	3	9	7	10	3	4	3	54	94	0	5	33	2	84	28	25	146	2	22	39
ENSG00000261447	11	1	2	7	2	9	1	0	6	2	0	2	0	3	2	0	0	14	2	0	6	0	0	0	0	2	0	1
ENSG00000261448	0	2	0	0	0	2	3	4	6	0	1	0	4	2	0	4	1	0	2	0	0	0	0	7	2	0	0	2
ENSG00000261456	0	6	1	0	0	3	5	3	2	3	0	0	11	0	1	5	0	0	5	0	0	0	2	0	1	0	0	0
ENSG00000261471	0	4	0	2	0	7	2	0	0	0	0	4	8	2	0	0	4	0	6	0	0	0	0	5	2	0	0	0
ENSG00000261474	105	228	40	83	100	236	85	104	66	290	99	80	51	70	30	74	127	79	112	133	32	104	145	118	60	152	84	64
ENSG00000261491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261501	0	0	0	2	0	1	0	0	0	5	1	1	0	1	0	3	0	0	0	4	0	3	5	3	1	0	3	2
ENSG00000261502	6	15	4	1	18	77	10	126	31	4	5	3	16	2	19	0	2	10	27	2	20	51	3	42	16	6	50	3
ENSG00000261528	0	0	3	0	0	0	9	0	0	0	0	6	1	1	0	0	3	0	0	4	0	0	0	0	13	0	2	4
ENSG00000261537	0	1	0	1	1	0	4	0	0	0	1	4	0	1	2	0	2	0	2	0	0	9	4	1	1	2	1	1
ENSG00000261541	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	0	1	2	1	0	3	0	0	0	1	0	0	0
ENSG00000261544	0	1	0	3	0	1	4	0	8	2	0	8	11	1	1	0	0	0	1	0	0	0	0	2	3	3	2	0
ENSG00000261553	0	10	6	12	10	12	56	20	0	10	0	9	16	25	9	3	13	0	0	17	8	24	14	2	50	1	6	24
ENSG00000261554	0	185	26	29	14	32	2	232	0	0	4	48	344	4016	37	0	64	13	21	142	2	3	451	594	4	141	1	82
ENSG00000261603	0	0	2	0	2	0	2	4	0	2	0	1	2	2	0	0	4	0	0	2	4	0	0	1	2	0	4	6
ENSG00000261606	19	769	156	953	29	130	1131	523	18	65	40	41	1062	653	352	39	245	83	427	887	259	276	116	81	1052	23	91	298
ENSG00000261617	1	0	0	2	2	5	5	0	3	10	1	7	3	2	0	3	8	4	4	3	14	4	0	6	3	1	9	5
ENSG00000261629	0	2	0	0	0	0	0	6	0	0	0	0	2	2	0	0	0	0	12	0	0	0	16	2	2	0	2	0
ENSG00000261630	11	40	11	35	11	45	32	7	11	59	23	58	10	4	8	35	47	21	70	42	4	16	20	92	17	17	25	8
ENSG00000261632	0	3	0	1	0	3	4	0	0	4	3	0	0	0	1	0	1	1	6	0	0	0	0	3	4	6	4	2
ENSG00000261633	0	7	0	1	2	0	0	0	4	5	2	2	0	0	0	0	4	0	3	5	0	0	2	3	0	1	1	2
ENSG00000261665	0	6	0	0	0	13	0	0	1	6	3	2	2	0	0	0	4	2	0	0	0	0	0	3	2	0	5	0
ENSG00000261671	0	5	6	5	36	14	19	9	20	37	27	39	28	11	10	28	14	6	9	0	25	24	0	10	18	13	9	15
ENSG00000261704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261713	24	0	14	1	28	0	0	12	72	5	80	45	18	2	14	38	10	12	1	23	6	16	0	7	10	2	6	122
ENSG00000261728	0	6	4	0	0	1	2	0	0	0	8	11	16	1	0	0	1	0	4	0	2	0	4	4	0	3	0	0
ENSG00000261739	0	0	0	4	1	1	3	2	0	4	0	4	1	0	2	1	1	0	2	0	0	0	0	0	2	4	4	3
ENSG00000261742	0	0	1	0	0	3	0	0	0	1	0	10	4	2	2	0	4	0	4	0	0	0	0	0	0	2	0	0
ENSG00000261744	0	0	3	0	0	2	8	5	1	8	1	0	2	4	0	0	0	0	2	0	4	0	11	0	1	0	0	0
ENSG00000261752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261762	0	31	28	30	6	5	32	37	0	0	16	23	7	17	44	12	61	35	28	48	25	59	41	63	20	8	6	61
ENSG00000261764	0	33	2	1	0	7	0	13	0	32	2	9	0	0	9	4	17	0	9	0	0	0	2	4	9	27	0	0
ENSG00000261770	0	115	86	110	13	128	67	164	30	84	19	150	189	849	27	41	105	36	195	165	161	54	237	324	37	53	145	82
ENSG00000261783	31	18	7	15	28	11	9	11	42	29	36	14	18	22	41	43	10	21	32	36	27	23	17	15	24	127	43	16
ENSG00000261786	0	0	2	0	2	0	10	0	0	4	0	6	32	14	2	0	6	0	0	0	0	0	0	43	5	0	2	0
ENSG00000261798	0	0	2	0	0	3	4	0	0	4	1	2	0	0	4	0	0	2	2	0	12	0	0	0	0	3	0	1
ENSG00000261812	0	2	5	9	0	1	5	3	4	0	0	1	4	0	1	4	0	0	5	2	0	0	0	5	6	2	0	1
ENSG00000261819	0	27	0	0	2	18	1	2	3	39	6	14	0	0	0	15	0	0	0	22	1	8	1	0	2	0	6	0
ENSG00000261821	10	23	1	4	1	1	21	8	5	12	6	4	9	2	1	4	2	0	4	11	0	6	9	9	15	4	1	1
