gene_id	ERR3721875	ERR3721871	ERR3721868	ERR3721876	ERR3721870	ERR3721873	ERR3721867	ERR3721874	ERR3721869	ERR3721872
ENSG00000253885	0	0	0	0	0	0	0	0	0	0
ENSG00000253886	0	0	0	0	0	0	0	0	0	0
ENSG00000253887	0	0	0	0	0	0	0	0	0	0
ENSG00000253888	0	0	0	0	0	0	0	0	0	0
ENSG00000253889	0	0	0	0	0	0	0	0	0	0
ENSG00000253891	0	0	0	0	0	0	0	0	0	0
ENSG00000253892	0	0	0	0	0	0	0	0	0	0
ENSG00000253893	0	3	2	0	1	0	0	0	1	3
ENSG00000253894	0	0	0	0	0	0	0	0	0	0
ENSG00000253895	0	0	0	0	0	0	0	0	0	0
ENSG00000253896	0	0	0	0	0	0	0	0	0	0
ENSG00000253897	0	0	0	0	0	0	0	0	1	0
ENSG00000253898	0	0	0	2	0	0	0	10	0	1
ENSG00000253899	1	0	22	3	1	1	4	0	2	3
ENSG00000253900	0	0	0	0	0	0	0	0	0	0
ENSG00000253901	0	0	0	0	0	0	0	0	0	0
ENSG00000253903	0	0	0	0	0	0	0	0	0	0
ENSG00000253906	0	0	0	0	0	0	0	0	0	0
ENSG00000253907	0	0	0	0	0	0	0	0	0	0
ENSG00000253908	0	0	1	0	0	0	0	0	6	0
ENSG00000253910	0	5	4	1	3	0	10	0	3	2
ENSG00000253911	0	0	0	0	0	0	0	0	0	0
ENSG00000253912	0	0	0	0	0	0	0	0	0	0
ENSG00000253913	0	0	0	0	0	0	0	0	0	0
ENSG00000253915	0	0	0	0	0	0	0	0	0	0
ENSG00000253916	0	0	0	0	0	0	0	0	0	0
ENSG00000253917	0	0	0	0	0	0	0	0	0	0
ENSG00000253919	0	1	0	3	2	1	0	0	2	0
ENSG00000253920	0	0	0	0	0	0	0	0	0	0
ENSG00000253921	2	2	0	0	2	0	0	0	0	0
ENSG00000253923	0	0	0	0	0	0	0	0	2	0
ENSG00000253924	0	0	0	0	0	0	0	0	0	0
ENSG00000253925	0	0	0	0	0	0	0	0	0	0
ENSG00000253926	0	0	0	0	0	0	0	0	0	0
ENSG00000253927	0	0	0	0	0	0	0	0	0	0
ENSG00000253930	0	1	9	2	2	10	14	0	6	5
ENSG00000253931	18	8	1	13	2	3	1	12	0	18
ENSG00000253932	0	0	0	0	0	0	0	0	0	0
ENSG00000253934	0	0	0	0	0	0	0	0	0	0
ENSG00000253935	0	0	0	0	0	0	0	0	0	0
ENSG00000253936	0	0	0	0	0	0	0	0	0	0
ENSG00000253937	0	0	0	0	0	0	0	0	0	0
ENSG00000253939	0	0	0	0	0	0	0	0	0	0
ENSG00000253940	0	0	0	0	0	0	0	0	0	0
ENSG00000253941	0	0	0	0	0	0	0	0	0	0
ENSG00000253942	0	0	0	0	0	0	0	0	0	3
ENSG00000253943	0	0	0	0	0	0	0	0	0	0
ENSG00000253944	69	18	62	45	66	53	20	23	28	37
ENSG00000253945	0	1	7	2	7	5	0	4	2	0
ENSG00000253946	0	0	0	0	0	0	0	0	0	0
ENSG00000253947	0	0	0	0	0	0	0	0	0	0
ENSG00000253948	0	7	2	0	5	9	13	0	1	5
ENSG00000253949	0	0	0	0	0	0	0	0	0	0
ENSG00000253951	0	0	0	0	0	0	0	0	0	0
ENSG00000253952	0	0	0	0	4	0	0	1	0	0
ENSG00000253953	5	4	10	0	2	0	0	0	0	1
ENSG00000253954	8	13	18	47	18	28	6	24	21	9
ENSG00000253955	0	3	0	0	1	0	0	0	4	1
ENSG00000253956	0	0	0	0	0	0	0	0	0	0
ENSG00000253957	0	0	0	0	0	0	0	0	0	0
ENSG00000253958	94	25	61	99	86	90	21	59	57	91
ENSG00000253959	0	0	0	0	0	0	0	0	0	0
ENSG00000253960	0	0	0	0	0	0	0	0	0	0
ENSG00000253961	0	0	0	0	0	7	0	0	0	0
ENSG00000253963	0	0	0	0	0	0	0	0	0	0
ENSG00000253964	0	0	0	0	0	0	0	0	0	0
ENSG00000253965	0	0	0	0	0	0	0	0	0	0
ENSG00000253966	3	2	1	1	1	0	0	0	5	2
ENSG00000253967	0	0	0	0	0	0	0	0	0	0
ENSG00000253968	0	0	0	0	0	0	0	0	0	0
ENSG00000253970	0	0	0	0	0	0	0	0	0	0
ENSG00000253971	0	0	0	0	0	0	0	0	0	0
ENSG00000253972	0	0	0	0	0	0	0	0	0	0
ENSG00000253973	0	0	0	0	0	0	0	0	0	0
ENSG00000253974	0	0	0	0	0	0	0	0	0	0
ENSG00000253975	0	0	0	0	0	0	0	0	0	0
ENSG00000253976	0	0	0	0	0	0	0	0	0	0
ENSG00000253977	0	0	0	0	0	0	0	0	0	0
ENSG00000253978	18	0	3	3	2	4	12	15	0	6
ENSG00000253979	0	0	0	0	0	0	0	0	0	0
ENSG00000253980	0	0	0	0	0	0	0	0	0	0
ENSG00000253981	5	2	7	0	7	0	0	7	7	2
ENSG00000253982	261	262	298	221	241	191	198	187	249	302
ENSG00000253983	0	0	0	0	0	0	0	0	0	0
ENSG00000253985	0	0	0	0	0	0	0	0	0	0
ENSG00000253986	8	0	0	0	1	0	0	0	2	0
ENSG00000253988	0	0	0	0	0	0	0	0	0	0
ENSG00000253989	0	0	0	0	0	0	0	0	0	0
ENSG00000253991	0	0	0	0	0	0	0	0	0	0
ENSG00000253992	0	0	0	0	0	0	0	0	0	0
ENSG00000253993	0	0	0	0	0	0	0	0	0	0
ENSG00000253994	0	0	0	0	0	0	0	0	0	0
ENSG00000253995	0	0	0	0	0	0	0	0	0	0
ENSG00000253997	0	0	0	0	0	0	0	0	0	0
ENSG00000253998	0	0	0	0	0	0	0	0	0	0
ENSG00000253999	0	0	0	0	0	0	0	0	0	0
ENSG00000254000	0	1	0	0	0	0	0	0	2	0
ENSG00000254001	0	0	0	0	0	0	0	0	0	0
ENSG00000254002	0	0	0	0	0	0	0	0	0	0
ENSG00000254003	0	2	0	0	0	0	0	0	0	0
ENSG00000254004	149	164	179	224	242	165	136	164	131	206
ENSG00000254006	0	0	0	0	0	0	0	0	0	0
ENSG00000254007	0	0	0	0	0	0	0	0	0	0
ENSG00000254008	0	0	0	0	0	0	0	0	0	0
ENSG00000254009	0	0	0	0	0	0	0	0	0	0
ENSG00000254011	0	0	0	0	0	0	0	0	0	0
ENSG00000254012	0	0	0	0	0	0	0	0	0	0
ENSG00000254013	6	3	6	9	6	10	2	0	3	3
ENSG00000254014	0	0	0	0	0	0	0	0	0	0
ENSG00000254015	0	0	0	0	0	0	0	0	0	0
ENSG00000254016	0	11	9	0	3	8	0	0	10	0
ENSG00000254017	0	0	0	0	0	0	0	0	0	0
ENSG00000254019	0	0	0	0	0	0	0	0	4	0
ENSG00000254020	0	0	0	0	0	0	0	0	0	0
ENSG00000254021	0	0	0	0	0	0	0	0	0	0
ENSG00000254023	0	0	0	0	0	0	0	0	0	0
ENSG00000254024	0	0	0	0	0	0	0	0	0	0
ENSG00000254025	0	0	0	0	0	0	0	0	0	0
ENSG00000254026	0	0	0	0	0	0	0	0	0	0
ENSG00000254027	0	3	0	2	2	4	0	0	5	9
ENSG00000254028	0	0	0	0	0	1	0	0	0	0
ENSG00000254029	0	0	0	0	0	0	0	0	0	0
ENSG00000254030	0	0	0	0	0	0	0	0	0	0
ENSG00000254031	0	0	0	0	0	0	0	0	0	0
ENSG00000254033	0	0	0	0	0	0	0	0	0	0
ENSG00000254034	0	0	2	7	1	0	0	11	0	0
ENSG00000254035	0	0	0	0	0	0	0	0	0	0
ENSG00000254036	0	0	0	0	0	0	0	0	0	0
ENSG00000254037	0	0	0	0	0	0	0	0	0	0
ENSG00000254038	0	0	0	0	0	0	0	0	0	0
ENSG00000254039	0	0	0	0	0	0	0	0	0	0
ENSG00000254040	0	0	0	0	0	0	0	0	0	0
ENSG00000254041	0	0	0	0	0	0	0	0	0	0
ENSG00000254042	0	0	1	0	1	0	6	0	0	1
ENSG00000254043	0	0	0	0	0	0	0	0	0	0
ENSG00000254044	2	0	0	0	0	0	0	0	1	0
ENSG00000254045	0	0	0	0	0	0	0	0	0	0
ENSG00000254046	0	0	0	0	0	0	0	0	0	0
ENSG00000254047	0	0	0	0	0	0	0	0	0	0
ENSG00000254048	0	0	0	0	0	0	0	0	0	0
ENSG00000254049	0	0	0	0	0	0	0	0	0	0
ENSG00000254050	0	0	0	0	0	0	0	0	0	0
ENSG00000254051	0	0	0	0	0	0	0	0	0	0
ENSG00000254052	0	0	0	0	0	0	0	0	0	0
ENSG00000254053	0	0	0	0	0	0	0	0	0	0
ENSG00000254054	0	0	0	0	2	6	3	0	0	0
ENSG00000254055	0	0	0	0	0	0	0	0	0	0
ENSG00000254056	0	0	0	0	0	0	0	0	0	0
ENSG00000254057	0	0	0	0	0	0	0	0	0	0
ENSG00000254060	0	0	0	0	0	0	0	0	0	0
ENSG00000254061	0	0	0	0	4	0	0	0	0	0
ENSG00000254063	0	0	0	0	0	0	0	0	0	0
ENSG00000254064	2	5	4	0	2	3	10	0	0	0
ENSG00000254065	12	0	0	0	0	0	0	0	0	0
ENSG00000254066	0	0	0	0	0	0	0	0	0	0
ENSG00000254067	0	0	0	0	0	0	0	0	0	0
ENSG00000254069	0	0	0	0	0	0	0	0	0	0
ENSG00000254070	0	0	0	0	0	0	0	0	0	0
ENSG00000254073	0	0	0	0	0	0	0	0	0	0
ENSG00000254075	0	0	0	0	0	0	0	0	0	0
ENSG00000254076	0	0	0	0	0	0	0	0	0	0
ENSG00000254077	0	0	0	0	0	0	0	0	0	0
ENSG00000254079	0	0	0	0	0	0	0	0	0	0
ENSG00000254080	0	0	0	0	0	0	0	0	0	0
ENSG00000254081	0	0	0	0	0	0	0	0	0	0
ENSG00000254083	0	0	0	0	0	0	0	0	0	0
ENSG00000254084	0	0	0	0	0	0	0	0	0	0
ENSG00000254086	0	0	0	0	0	0	0	0	0	0
ENSG00000254087	192	215	406	132	347	184	154	118	325	168
ENSG00000254088	0	0	0	0	1	0	0	0	0	1
ENSG00000254089	0	0	0	0	0	0	0	0	0	0
ENSG00000254090	0	0	0	0	0	0	0	0	0	0
ENSG00000254091	0	0	0	0	0	0	0	0	0	0
ENSG00000254092	0	0	0	0	0	0	0	0	0	0
ENSG00000254093	95	92	162	51	99	113	48	51	90	130
ENSG00000254094	0	1	3	8	4	0	0	6	1	1
ENSG00000254095	0	0	0	0	0	0	0	0	0	0
ENSG00000254097	0	0	0	0	0	0	0	0	0	0
ENSG00000254098	0	0	0	0	0	0	0	0	0	0
ENSG00000254099	0	0	0	3	0	0	0	0	1	0
ENSG00000254101	0	0	0	0	0	0	0	0	0	0
ENSG00000254102	0	0	0	0	0	0	0	0	0	0
ENSG00000254103	0	0	0	0	0	0	0	0	0	0
ENSG00000254104	0	0	0	0	0	0	0	0	0	0
ENSG00000254105	0	0	0	0	0	0	0	0	0	0
ENSG00000254106	0	0	0	0	0	0	0	0	0	0
ENSG00000254109	7	27	25	14	15	9	10	0	8	8
ENSG00000254111	0	0	0	0	1	0	0	0	0	1
ENSG00000254112	0	0	0	0	0	0	0	0	0	0
ENSG00000254113	0	0	0	0	0	0	0	0	0	0
ENSG00000254114	0	0	0	0	0	0	0	0	0	0
ENSG00000254115	0	0	0	0	0	0	0	0	0	0
ENSG00000254118	0	0	0	0	0	0	0	0	0	0
ENSG00000254119	0	0	0	0	0	7	0	0	0	0
ENSG00000254120	0	0	0	0	0	0	0	0	0	0
ENSG00000254122	0	1	1	0	1	0	0	0	1	0
ENSG00000254123	0	0	0	0	0	0	0	0	0	0
ENSG00000254124	0	0	0	0	0	0	0	0	0	0
ENSG00000254126	0	0	0	0	0	0	0	0	0	0
ENSG00000254127	0	0	0	0	0	0	0	0	0	0
ENSG00000254129	0	0	0	0	1	0	0	0	0	0
ENSG00000254130	0	0	0	0	0	0	0	0	0	0
ENSG00000254131	0	0	0	0	3	0	0	0	0	0
ENSG00000254132	0	0	0	0	0	0	0	0	0	0
ENSG00000254134	0	0	0	0	0	0	0	0	0	0
ENSG00000254135	0	0	0	0	0	0	0	0	0	0
ENSG00000254136	0	0	0	0	0	0	0	0	0	0
ENSG00000254138	0	0	0	0	0	0	0	0	0	0
ENSG00000254139	0	0	0	0	0	0	0	0	0	0
ENSG00000254141	0	0	0	0	0	0	0	0	0	0
ENSG00000254143	0	4	2	0	6	7	0	18	1	4
ENSG00000254144	0	0	0	0	0	0	0	0	0	0
ENSG00000254145	0	0	0	0	0	0	0	0	0	0
ENSG00000254146	0	0	0	0	0	0	0	0	0	0
ENSG00000254150	0	0	0	0	0	0	0	0	0	0
ENSG00000254151	0	0	0	0	0	0	0	0	0	0
ENSG00000254152	0	0	0	0	0	0	0	0	0	0
ENSG00000254153	1	3	5	1	1	0	0	0	0	4
ENSG00000254154	13	8	1	15	12	19	6	23	0	5
ENSG00000254156	0	0	0	0	0	0	0	0	0	0
ENSG00000254157	0	0	0	0	0	0	0	0	0	0
ENSG00000254158	0	0	0	0	0	0	0	0	0	0
ENSG00000254160	0	0	0	0	0	0	0	0	0	0
ENSG00000254161	0	0	0	0	0	0	0	0	0	0
ENSG00000254162	0	0	1	1	1	0	0	0	0	0
ENSG00000254163	0	0	0	0	2	0	0	0	0	0
ENSG00000254164	0	0	0	0	0	0	0	0	0	0
ENSG00000254165	5	3	3	0	5	17	0	0	3	5
ENSG00000254166	124	445	581	234	575	256	260	197	454	243
ENSG00000254167	0	0	0	0	0	0	0	0	0	0
ENSG00000254170	0	0	0	0	0	0	0	0	0	0
ENSG00000254171	0	0	0	0	0	0	0	0	0	0
ENSG00000254172	0	0	0	0	0	0	0	0	0	0
ENSG00000254174	0	0	0	0	0	0	0	0	0	0
ENSG00000254175	0	0	0	0	0	0	0	0	0	0
ENSG00000254176	0	0	0	0	0	0	0	0	0	0
ENSG00000254177	0	0	0	0	0	0	0	0	0	0
ENSG00000254178	0	0	0	0	0	0	0	0	0	0
ENSG00000254180	0	0	0	0	0	0	0	0	0	0
ENSG00000254181	0	0	0	0	0	0	0	0	0	0
ENSG00000254182	0	0	0	0	0	0	0	0	0	0
ENSG00000254183	0	0	0	0	0	0	0	0	0	0
ENSG00000254185	0	0	0	0	0	0	0	0	0	0
ENSG00000254186	0	3	1	0	0	0	0	0	0	0
ENSG00000254187	0	0	0	0	0	0	0	0	0	0
ENSG00000254189	0	0	0	0	0	0	0	0	0	0
ENSG00000254190	0	0	0	0	0	0	0	0	0	0
ENSG00000254192	0	1	0	0	0	0	0	0	1	0
ENSG00000254193	0	0	0	0	0	1	0	0	0	0
ENSG00000254194	0	0	0	0	0	0	0	0	0	0
ENSG00000254195	0	0	0	0	0	0	0	0	0	0
ENSG00000254197	0	0	1	0	2	0	0	0	0	0
ENSG00000254198	0	0	4	3	1	5	0	0	0	0
ENSG00000254200	0	0	0	0	0	0	0	0	0	0
ENSG00000254201	0	0	0	0	0	0	0	0	0	0
ENSG00000254202	0	0	0	0	0	0	0	0	0	0
ENSG00000254203	0	0	0	0	0	0	0	0	0	0
ENSG00000254204	0	0	0	0	0	0	0	0	0	0
ENSG00000254205	0	2	0	0	0	0	0	0	0	0
ENSG00000254206	59	67	59	72	116	86	42	111	58	41
ENSG00000254207	0	4	2	3	12	0	0	0	3	0
ENSG00000254208	0	5	0	0	0	6	0	0	1	2
ENSG00000254209	0	0	0	0	0	0	0	0	0	0
ENSG00000254211	0	0	0	0	0	7	0	0	0	0
ENSG00000254212	0	0	0	0	0	0	0	0	0	0
ENSG00000254213	0	0	0	0	0	0	0	0	0	0
ENSG00000254215	0	0	0	0	0	0	0	0	0	0
ENSG00000254216	0	0	0	0	0	0	0	0	0	0
ENSG00000254219	0	0	0	0	0	0	0	0	0	0
ENSG00000254220	0	0	0	0	0	0	0	0	0	0
ENSG00000254221	20	6	12	17	18	19	10	24	16	5
ENSG00000254222	0	0	0	0	0	0	0	0	0	0
ENSG00000254224	0	0	0	0	0	0	0	0	0	0
ENSG00000254225	0	0	0	0	0	0	0	0	0	0
ENSG00000254226	0	0	1	0	0	0	0	0	0	0
ENSG00000254227	0	0	0	0	0	0	0	0	0	0
ENSG00000254228	0	0	0	0	0	0	0	0	0	0
ENSG00000254229	0	0	0	0	0	0	0	0	0	0
ENSG00000254230	0	0	0	0	0	0	0	0	0	0
ENSG00000254231	22	7	15	9	18	51	12	10	4	10
ENSG00000254233	0	0	0	0	0	0	0	0	0	0
ENSG00000254236	0	0	0	0	1	0	0	0	0	0
ENSG00000254237	0	0	0	0	0	0	0	0	0	0
ENSG00000254238	0	1	0	0	0	0	0	0	0	0
ENSG00000254239	0	0	0	0	0	0	0	0	0	0
ENSG00000254240	0	0	0	0	0	0	0	0	0	0
ENSG00000254241	0	0	0	0	0	0	0	0	0	0
ENSG00000254242	0	0	0	0	0	0	0	0	0	0
ENSG00000254244	0	0	1	0	0	0	0	0	0	0
ENSG00000254245	0	3	0	0	0	3	0	0	0	0
ENSG00000254246	0	0	0	0	0	0	0	0	0	0
ENSG00000254247	0	0	0	0	0	0	0	0	0	0
ENSG00000254248	0	0	0	0	0	0	0	0	0	0
ENSG00000254249	0	0	0	0	0	0	0	0	0	0
ENSG00000254251	0	0	0	0	0	0	0	0	0	0
ENSG00000254252	0	0	0	0	0	0	0	0	0	0
ENSG00000254253	0	0	0	0	0	0	0	0	0	0
ENSG00000254254	0	0	0	0	0	0	0	0	0	0
ENSG00000254255	0	0	0	0	0	0	0	0	0	0
ENSG00000254256	0	0	0	0	0	0	0	0	0	0
ENSG00000254258	0	1	0	0	0	0	0	0	0	0
ENSG00000254260	0	0	0	0	0	0	0	0	0	0
ENSG00000254261	0	0	0	0	0	0	0	0	0	0
ENSG00000254263	0	4	0	0	0	0	0	0	2	0
ENSG00000254264	0	0	0	0	0	0	0	0	0	0
ENSG00000254265	0	0	0	0	0	0	0	0	0	0
ENSG00000254266	0	0	0	0	0	0	0	0	0	0
ENSG00000254268	0	0	0	0	0	0	0	0	0	0
ENSG00000254270	0	0	0	0	0	0	1	0	0	1
ENSG00000254271	0	0	0	0	0	0	0	0	0	0
ENSG00000254272	0	0	0	0	0	0	0	0	0	0
ENSG00000254273	0	0	0	0	0	0	0	0	0	0
ENSG00000254274	0	0	3	0	0	0	0	16	0	2
ENSG00000254275	0	0	0	0	0	0	6	0	0	0
ENSG00000254277	0	0	0	0	0	0	0	0	0	0
ENSG00000254278	0	0	0	0	0	0	0	0	0	0
ENSG00000254279	0	0	0	0	0	0	0	0	0	0
ENSG00000254283	0	0	0	0	0	0	0	0	0	0
ENSG00000254285	137	134	224	81	207	90	41	63	190	127
ENSG00000254287	0	0	0	0	0	0	0	0	0	0
ENSG00000254288	0	0	2	0	6	0	0	0	0	0
ENSG00000254289	0	0	0	0	0	0	0	0	0	0
ENSG00000254290	65	11	13	44	11	16	7	7	5	20
ENSG00000254291	0	0	0	0	0	0	0	0	0	0
ENSG00000254292	0	0	0	0	0	0	0	0	0	0
ENSG00000254293	0	0	0	0	0	0	0	0	0	0
ENSG00000254294	0	0	0	0	0	0	0	0	0	2
ENSG00000254295	0	0	0	0	0	0	0	0	0	0
ENSG00000254297	0	0	0	0	0	0	0	0	0	0
ENSG00000254298	0	0	0	0	0	0	0	0	0	0
ENSG00000254299	0	0	0	0	0	0	0	0	0	0
ENSG00000254300	0	1	1	1	0	0	1	0	1	0
ENSG00000254302	0	0	0	0	0	0	0	0	0	0
ENSG00000254303	0	0	0	0	0	0	0	0	0	0
ENSG00000254305	0	0	0	0	0	0	0	0	0	0
ENSG00000254306	0	0	0	0	0	0	0	0	0	0
ENSG00000254307	0	0	0	0	0	0	0	0	0	0
ENSG00000254308	0	0	0	0	0	0	0	0	0	0
ENSG00000254309	0	0	0	0	0	0	0	0	0	0
ENSG00000254310	0	0	0	0	0	0	0	0	0	0
ENSG00000254311	0	0	0	0	0	0	0	0	0	0
ENSG00000254312	0	0	0	0	0	0	0	0	0	0
ENSG00000254313	0	0	0	0	0	0	0	0	0	0
ENSG00000254314	0	0	0	0	0	0	0	0	0	0
ENSG00000254315	0	0	0	0	0	0	0	0	0	0
ENSG00000254316	0	0	0	0	0	0	0	0	0	0
ENSG00000254317	0	0	1	6	1	6	0	0	0	4
ENSG00000254319	0	0	0	0	0	0	0	0	0	0
ENSG00000254320	0	0	0	0	0	0	0	0	0	0
ENSG00000254321	0	0	0	0	0	0	0	0	0	0
ENSG00000254324	0	0	0	0	0	0	0	0	0	0
ENSG00000254325	0	0	0	0	0	0	0	0	0	0
ENSG00000254326	0	0	0	0	0	0	0	0	0	0
ENSG00000254328	4	0	1	0	0	0	0	0	0	0
ENSG00000254329	0	0	0	0	0	0	0	0	0	0
ENSG00000254330	0	0	0	0	0	0	0	0	0	0
ENSG00000254331	0	0	0	0	0	0	0	0	0	0
ENSG00000254332	0	0	3	0	2	0	0	0	0	2
ENSG00000254333	0	0	0	0	4	0	0	0	0	0
ENSG00000254334	0	0	0	0	0	0	0	0	0	0
ENSG00000254335	0	0	0	0	0	0	0	0	0	0
ENSG00000254336	0	0	0	0	0	0	0	0	0	0
ENSG00000254337	0	0	0	0	0	0	0	0	0	0
ENSG00000254338	27	4	1	3	3	0	0	0	0	4
ENSG00000254339	0	0	0	0	0	0	0	0	0	0
ENSG00000254340	0	5	0	0	0	0	0	0	2	0
ENSG00000254341	0	0	0	0	0	0	0	0	0	0
ENSG00000254342	0	0	0	0	0	0	0	0	0	0
ENSG00000254343	3	2	2	0	7	0	0	0	5	7
ENSG00000254344	0	0	0	0	0	0	0	0	0	0
ENSG00000254345	0	0	0	0	0	0	0	0	0	0
ENSG00000254346	0	0	0	0	1	4	8	0	0	0
ENSG00000254347	0	0	0	0	0	0	0	0	0	0
ENSG00000254348	0	0	4	0	1	0	0	0	0	1
ENSG00000254349	0	2	0	0	0	0	0	0	0	6
ENSG00000254350	0	0	0	0	0	0	0	0	0	0
ENSG00000254351	0	0	0	0	0	0	0	0	0	0
ENSG00000254352	0	9	9	17	5	0	13	0	2	4
ENSG00000254355	0	0	0	0	0	0	0	0	0	0
ENSG00000254357	0	0	0	0	0	0	0	0	0	0
ENSG00000254358	0	0	0	0	0	0	0	0	0	0
ENSG00000254361	0	0	0	0	0	0	0	0	0	0
ENSG00000254362	0	0	0	0	4	0	0	0	0	0
ENSG00000254363	27	12	20	12	39	8	20	0	9	10
ENSG00000254364	18	0	3	6	5	8	0	0	0	3
ENSG00000254365	0	0	0	0	0	0	0	0	0	0
ENSG00000254366	0	0	0	0	0	0	0	0	0	0
ENSG00000254367	0	16	18	21	10	13	0	7	3	6
ENSG00000254369	11	6	8	2	0	9	5	10	2	0
ENSG00000254370	4	0	0	0	0	4	2	0	3	3
ENSG00000254372	0	0	0	0	0	0	0	0	0	0
ENSG00000254373	3	5	14	3	18	7	0	2	12	13
ENSG00000254376	0	0	0	0	0	0	0	0	0	0
ENSG00000254377	0	0	0	0	0	0	0	0	0	0
ENSG00000254380	0	0	0	0	0	0	0	0	0	0
ENSG00000254381	0	0	0	0	0	0	0	0	0	0
ENSG00000254383	0	0	0	0	0	0	0	0	0	0
ENSG00000254384	0	0	0	0	0	0	0	0	0	0
ENSG00000254387	0	0	0	0	0	0	0	0	0	0
ENSG00000254388	0	0	3	0	1	0	0	0	0	0
ENSG00000254389	9	5	1	4	8	0	0	0	3	1
ENSG00000254391	0	0	0	0	0	0	0	0	0	0
ENSG00000254392	0	0	0	0	0	0	0	0	0	0
ENSG00000254394	0	0	0	0	0	0	0	0	0	0
ENSG00000254395	0	0	0	0	0	0	0	0	0	0
ENSG00000254396	0	0	0	0	2	0	0	0	0	3
ENSG00000254397	0	0	0	0	4	0	7	0	4	2
ENSG00000254398	0	0	1	0	3	0	0	0	0	0
ENSG00000254399	0	0	0	0	0	0	0	0	0	0
ENSG00000254400	0	0	0	0	0	0	0	0	0	0
ENSG00000254401	0	0	1	8	0	0	0	0	0	0
ENSG00000254402	0	0	0	0	0	0	0	0	0	0
ENSG00000254403	0	0	1	0	0	0	0	0	0	0
ENSG00000254404	0	0	0	0	0	0	0	0	0	0
ENSG00000254406	0	0	0	0	0	0	0	0	0	0
ENSG00000254407	0	0	0	0	0	0	0	0	0	0
ENSG00000254408	0	0	0	0	0	0	0	0	0	0
ENSG00000254409	1	1	3	0	1	10	0	0	2	3
ENSG00000254411	0	0	0	0	0	0	0	0	0	0
ENSG00000254412	0	0	0	0	0	0	0	0	0	0
ENSG00000254413	3	16	7	20	9	1	8	0	5	4
ENSG00000254415	0	0	0	0	0	0	0	0	0	0
ENSG00000254416	19	10	3	4	3	19	0	3	3	5
ENSG00000254417	0	0	0	0	0	0	0	0	0	0
ENSG00000254418	0	0	0	0	0	0	0	0	0	0
ENSG00000254419	6	28	10	0	14	7	2	0	5	10
ENSG00000254420	0	0	0	0	0	0	0	0	0	0
ENSG00000254422	0	0	0	0	0	0	0	0	0	0
ENSG00000254423	0	0	0	0	0	0	0	0	0	0
ENSG00000254424	0	0	0	0	0	0	0	0	0	0
ENSG00000254425	0	0	0	0	0	0	0	0	0	0
ENSG00000254427	6	6	5	0	7	10	0	0	18	1
ENSG00000254428	4	11	1	7	20	2	5	0	1	5
ENSG00000254429	0	0	0	0	0	0	0	0	0	0
ENSG00000254430	0	0	0	0	0	0	0	0	0	0
ENSG00000254431	0	0	2	5	1	0	0	0	1	2
ENSG00000254432	0	0	0	0	0	0	0	7	0	0
ENSG00000254433	0	1	0	0	6	1	2	9	1	1
ENSG00000254434	0	0	0	0	0	0	0	0	0	0
ENSG00000254436	0	0	0	0	0	0	0	0	0	0
ENSG00000254437	0	0	0	0	0	0	0	0	0	0
ENSG00000254438	0	6	5	0	1	0	0	0	2	0
ENSG00000254440	0	2	0	0	0	0	0	0	3	0
ENSG00000254441	0	0	0	0	0	0	0	0	0	0
ENSG00000254442	0	0	0	0	0	0	0	0	0	0
ENSG00000254443	0	0	0	0	0	0	0	0	0	0
ENSG00000254444	0	0	0	0	0	0	0	0	0	0
ENSG00000254445	0	0	0	0	0	0	0	0	0	0
ENSG00000254447	0	0	0	0	0	0	0	0	0	0
ENSG00000254449	6	3	5	1	6	1	1	4	5	6
ENSG00000254450	0	0	0	0	0	0	0	0	0	0
ENSG00000254451	0	0	2	0	0	4	0	0	0	0
ENSG00000254452	0	0	0	0	0	0	0	0	0	0
ENSG00000254453	0	0	0	0	0	0	0	0	0	0
ENSG00000254454	0	0	0	0	5	0	0	1	0	4
ENSG00000254455	0	0	0	0	0	0	0	0	0	0
ENSG00000254456	0	0	0	0	0	0	0	0	0	0
ENSG00000254457	0	0	0	0	0	0	0	0	0	0
ENSG00000254458	0	0	0	0	0	0	0	0	0	0
ENSG00000254459	0	0	0	0	0	0	0	9	0	1
ENSG00000254460	0	0	0	0	0	0	0	0	0	0
ENSG00000254461	0	5	0	0	4	0	3	0	0	8
ENSG00000254462	0	0	0	0	0	0	0	0	0	0
ENSG00000254463	0	0	0	0	0	0	0	0	0	0
ENSG00000254464	0	0	0	0	0	0	0	0	0	0
ENSG00000254465	0	0	0	0	0	0	0	0	0	0
ENSG00000254466	0	0	0	0	0	0	0	0	0	0
ENSG00000254467	0	0	0	0	0	0	0	0	0	0
ENSG00000254468	0	0	0	0	0	0	0	0	0	0
ENSG00000254469	18	14	7	11	6	25	1	0	10	5
ENSG00000254470	165	130	123	136	189	103	88	115	148	175
ENSG00000254471	0	0	0	0	0	0	0	0	0	0
ENSG00000254472	0	0	0	0	0	0	0	0	0	0
ENSG00000254473	2	18	3	9	13	36	0	0	16	16
ENSG00000254475	0	0	1	0	0	0	0	0	0	0
ENSG00000254477	0	0	11	0	7	0	10	0	2	1
ENSG00000254478	0	0	0	0	0	0	0	0	0	0
ENSG00000254479	0	4	1	0	3	0	0	0	0	0
ENSG00000254480	8	0	3	0	2	0	2	0	2	5
ENSG00000254481	0	0	0	0	0	0	0	0	0	0
